epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202208,X,US,-11.285714285714286,-6.857142857142857,-1.1428571428571428,-25.714285714285715,-21.428571428571427,6.142857142857143,35112.0,1666.0,247762330.0,199864953.0,5.9,188911.0,11262.0,947438.0,12453.0,78994584.0,469852.0,6494752.0,304690.0,6815118.0
202209,X,US,-8.285714285714286,-3.857142857142857,5.714285714285714,-23.142857142857142,-16.714285714285715,3.7142857142857144,25561.0,1943.0,248316301.0,200505346.0,4.4,186436.0,9085.666666666666,957470.0,10032.0,79334718.0,340134.0,6528774.0,203293.0,6745131.0
202210,X,US,-12.571428571428571,-7.0,-2.7142857142857144,-26.0,-17.285714285714285,4.857142857142857,18680.0,2247.0,248806687.0,201003415.0,3.2,180198.66666666663,4929.666666666667,966519.0,9049.0,79577425.0,242707.0,5956975.0,138369.0,6106794.0
202211,X,US,-9.714285714285714,-5.857142857142857,15.714285714285714,-23.285714285714285,-19.0,4.142857142857143,14332.0,2878.0,249248924.0,201434943.0,2.6,177488.0,3385.0,973585.0,7066.0,79789828.0,212403.0,6125246.0,132393.0,6267078.0
202212,X,US,-10.285714285714286,-6.285714285714286,14.142857142857142,-23.428571428571427,-17.285714285714285,3.7142857142857144,12145.0,3010.0,249635030.0,201830434.0,2.4,172357.0,915.0,979056.0,5471.0,80007951.0,218123.0,5796344.0,137005.0,5942922.0
202213,X,US,-10.0,-6.0,10.285714285714286,-24.142857142857142,-16.571428571428573,3.857142857142857,10497.0,3182.0,250039437.0,202218166.0,2.2,171110.66666666663,706.3333333333335,983815.0,4759.0,80211762.0,203811.0,5424495.0,149152.0,5581522.0
202214,X,US,-9.0,-4.142857142857143,14.857142857142858,-22.714285714285715,-16.714285714285715,3.5714285714285716,10289.0,3329.0,250570452.0,202724056.0,2.4,170636.33333333337,906.0,987725.0,3910.0,80460794.0,249032.0,5300091.0,189870.0,5497180.0
202215,X,US,-7.142857142857143,-0.14285714285714285,23.0,-22.857142857142858,-20.142857142857142,3.5714285714285716,10925.0,3407.0,251175385.0,203248647.0,3.2,170513.0,1757.0,990965.0,3240.0,80700345.0,239551.0,4588305.0,241675.0,4837377.0
202216,X,US,-11.857142857142858,-6.285714285714286,25.428571428571427,-23.142857142857142,-20.0,3.2857142857142856,12681.0,3640.0,251616123.0,203647253.0,3.8,167890.33333333337,897.3333333333335,993619.0,2654.0,81049091.0,348746.0,4224454.0,240677.0,4471461.0
202217,X,US,-7.0,-2.0,27.571428571428573,-20.571428571428573,-15.857142857142858,2.4285714285714284,15234.0,3248.0,252053111.0,204047220.0,4.7,169592.33333333337,2566.333333333333,996028.0,2409.0,81430902.0,381811.0,5426568.0,384282.0,5820293.0
202218,X,US,-5.142857142857143,1.4285714285714286,24.714285714285715,-21.142857142857142,-16.285714285714285,2.5714285714285716,18384.0,3225.0,252474092.0,204463234.0,5.8,170099.33333333337,3985.666666666666,999925.0,3897.0,81949439.0,518537.0,5061724.0,450095.0,5522781.0
202219,X,US,-5.285714285714286,0.2857142857142857,36.714285714285715,-19.857142857142858,-17.0,2.142857142857143,21551.0,3296.0,252189179.0,204973720.0,6.9,171033.66666666663,6100.333333333332,1001783.0,1858.0,82534702.0,585263.0,5328035.0,573442.0,5914991.0
202220,X,US,-6.857142857142857,-1.0,37.57142857142857,-19.0,-17.285714285714285,2.2857142857142856,24986.0,3162.0,252474227.0,205294140.0,7.5,170028.33333333337,6200.666666666668,1004237.0,2454.0,83345615.0,810913.0,5589751.0,677859.0,6282454.0
202221,X,US,-6.428571428571429,-0.2857142857142857,36.42857142857143,-18.428571428571427,-20.142857142857142,2.857142857142857,27204.0,2791.0,252817479.0,205606723.0,7.3,167979.0,5271.666666666667,1006875.0,2638.0,84067702.0,722087.0,5226224.0,655779.0,5896800.0
202222,X,US,-6.857142857142857,0.14285714285714285,53.714285714285715,-20.0,-27.857142857142858,4.0,28848.0,2754.0,253087639.0,205890331.0,7.5,169310.66666666663,7367.333333333332,1008822.0,1947.0,84838389.0,770687.0,4362198.0,593003.0,4968214.0
202223,X,US,-7.0,-0.7142857142857143,45.0,-17.428571428571427,-22.0,3.4285714285714284,30076.0,2222.0,253298461.0,206141438.0,7.3,170561.0,9356.333333333334,1011593.0,2771.0,85586875.0,748486.0,3813630.0,526836.0,4353235.0
202224,X,US,-6.714285714285714,0.42857142857142855,46.142857142857146,-16.571428571428573,-23.0,3.4285714285714284,30945.0,1861.0,253265716.0,206396474.0,7.3,169456.66666666663,9107.0,1013777.0,2184.0,86318662.0,731787.0,3698572.0,582231.0,4293042.0
202225,X,US,-7.142857142857143,-0.42857142857142855,52.42857142857143,-17.0,-24.857142857142858,3.5714285714285716,33377.0,1428.0,253492915.0,206604993.0,8.1,170564.0,11011.333333333336,1016221.0,2444.0,87036001.0,717339.0,3342757.0,598393.0,3954445.0
202226,X,US,-6.857142857142857,1.2857142857142858,51.714285714285715,-15.571428571428571,-25.0,3.5714285714285716,36451.0,1129.0,254003211.0,206784878.0,8.2,169114.0,9973.0,1018106.0,2441.0,87852047.0,816046.0,2961786.0,592430.0,3566537.0
202227,X,US,-10.0,-0.42857142857142855,62.0,-20.571428571428573,-32.57142857142857,5.142857142857143,39958.0,873.0,254363921.0,206973830.0,9.0,168229.0,9750.333333333334,1021092.0,2986.0,88588542.0,736495.0,3159261.0,705413.0,3876547.0
202228,X,US,-8.714285714285714,-1.7142857142857142,49.0,-17.285714285714285,-24.428571428571427,3.7142857142857144,43627.0,841.0,254752391.0,207200861.0,9.2,167000.0,9257.333333333334,1024057.0,2965.0,89535995.0,947453.0,3411363.0,771303.0,4196140.0
202229,X,US,-8.857142857142858,-1.4285714285714286,44.857142857142854,-17.428571428571427,-24.285714285714285,5.428571428571429,45804.0,699.0,255217695.0,207510948.0,9.3,165010.0,8110.333333333332,1027244.0,3187.0,90404322.0,868327.0,3346570.0,764673.0,4124840.0
202230,X,US,-7.714285714285714,-0.2857142857142857,45.285714285714285,-16.571428571428573,-23.857142857142858,4.142857142857143,45070.0,607.0,255662126.0,207868622.0,9.3,151972.66666666663,2853.333333333333,1030261.0,3017.0,91342553.0,938231.0,3159848.0,704502.0,3876782.0
202231,X,US,-6.142857142857143,0.42857142857142855,43.857142857142854,-16.714285714285715,-23.714285714285715,3.857142857142857,43815.0,627.0,255642145.0,207885908.0,8.5,135912.0,1040.3333333333333,1033825.0,3564.0,92126621.0,784068.0,3191429.0,659206.0,3861558.0
202232,X,US,-7.285714285714286,-0.2857142857142857,42.857142857142854,-17.142857142857142,-23.142857142857142,3.5714285714285716,42500.0,562.0,256016375.0,208287072.0,5.6,,,1037117.0,3292.0,92927176.0,800555.0,2919680.0,556552.0,3485303.0
202233,X,US,-5.8,0.2,41.0,-17.6,-23.8,5.8,40531.0,594.0,256348816.0,208540959.0,,,,1041141.0,4024.0,93634408.0,707232.0,1319881.0,245507.0,1569287.0
202001,AL,1,,,,,,,,,,,,1082.0,0.0,,,,,,,
202002,AL,1,,,,,,,,,,,,1127.0,0.0,,,,,,,
202003,AL,1,,,,,,,,,,,,1039.0,0.0,,,,,,,
202004,AL,1,,,,,,,,,,,,1055.6666666666667,0.0,0.0,0.0,0.0,0.0,,,
202005,AL,1,,,,,,,,,,,,1026.0,0.0,0.0,0.0,0.0,0.0,,,
202006,AL,1,,,,,,,,,,,,1120.0,0.0,0.0,0.0,0.0,0.0,,,
202007,AL,1,5.0,2.0,39.0,7.0,2.0,-1.0,,,,,,1095.0,0.0,0.0,0.0,0.0,0.0,,,
202008,AL,1,0.5714285714285714,-0.8571428571428571,5.428571428571429,4.857142857142857,-1.2857142857142858,1.2857142857142858,,,,,,1098.0,0.0,0.0,0.0,0.0,0.0,,,
202009,AL,1,9.0,4.142857142857143,19.142857142857142,10.714285714285714,1.0,-0.5714285714285714,,,,,,1163.6666666666667,50.66666666666666,0.0,0.0,0.0,0.0,,,
202010,AL,1,11.285714285714286,6.714285714285714,24.0,9.285714285714286,2.7142857142857144,-0.5714285714285714,,,,,,1057.0,0.0,0.0,0.0,0.0,0.0,355.0,47.0,402.0
202011,AL,1,8.428571428571429,16.285714285714285,38.857142857142854,9.571428571428571,1.4285714285714286,-0.5714285714285714,,,,,,1091.0,0.0,0.0,0.0,15.0,15.0,1083.0,107.0,1191.0
202012,AL,1,-16.428571428571427,14.285714285714286,20.857142857142858,-4.428571428571429,-17.571428571428573,7.571428571428571,,,,,,1058.0,0.0,0.0,0.0,149.0,134.0,6261.0,370.0,6637.0
202013,AL,1,-32.714285714285715,-4.142857142857143,16.428571428571427,-20.714285714285715,-32.142857142857146,12.857142857142858,,,,,,1065.3333333333333,0.0,4.0,4.0,801.0,652.0,13157.0,1545.0,14729.0
202014,AL,1,-33.857142857142854,-0.8571428571428571,8.285714285714286,-26.857142857142858,-36.285714285714285,13.857142857142858,,,,,,1139.6666666666667,60.66666666666666,44.0,40.0,1727.0,926.0,13175.0,2122.0,15318.0
202015,AL,1,-38.57142857142857,-7.571428571428571,0.8571428571428571,-33.285714285714285,-40.285714285714285,15.857142857142858,,,,,,1108.0,48.0,92.0,48.0,3346.0,1619.0,18713.0,2825.0,21684.0
202016,AL,1,-33.142857142857146,-12.0,-0.2857142857142857,-30.571428571428573,-38.42857142857143,14.428571428571429,,,,,,1119.3333333333333,64.33333333333333,153.0,61.0,4788.0,1442.0,23281.0,2606.0,25933.0
202017,AL,1,-29.428571428571427,-8.142857142857142,1.1428571428571428,-28.142857142857142,-36.857142857142854,14.428571428571429,,,,,,1110.6666666666667,64.66666666666667,209.0,56.0,6274.0,1486.0,18836.0,2561.0,21477.0
202018,AL,1,-21.142857142857142,0.0,23.0,-20.0,-33.857142857142854,11.285714285714286,,,,,,1120.0,79.0,288.0,81.0,7700.0,1426.0,32913.0,3537.0,36553.0
202019,AL,1,-15.142857142857142,8.0,28.142857142857142,-12.857142857142858,-30.571428571428573,10.428571428571429,,,,,,1132.3333333333333,107.33333333333331,390.0,102.0,9720.0,2020.0,30699.0,3346.0,34235.0
202020,AL,1,-11.714285714285714,5.285714285714286,45.0,-8.857142857142858,-27.428571428571427,8.714285714285714,,,,,,1116.0,96.0,485.0,95.0,11828.0,2108.0,36285.0,4114.0,40510.0
202021,AL,1,-9.0,5.142857142857143,39.0,-6.0,-26.285714285714285,8.571428571428571,,,,,,1125.6666666666667,108.66666666666669,549.0,64.0,14328.0,2500.0,47058.0,5308.0,52504.0
202022,AL,1,-11.428571428571429,3.7142857142857144,48.42857142857143,-5.714285714285714,-30.0,9.285714285714286,,,,,,1074.6666666666667,68.0,618.0,69.0,17689.0,3361.0,40946.0,5322.0,46331.0
202023,AL,1,-5.714285714285714,6.714285714285714,48.0,-0.5714285714285714,-23.0,7.142857142857143,,,,,,1142.6666666666667,138.66666666666666,689.0,71.0,20355.0,2666.0,46669.0,5921.0,52652.0
202024,AL,1,-7.571428571428571,3.2857142857142856,45.857142857142854,-0.7142857142857143,-22.571428571428573,7.285714285714286,,,,,,1111.0,114.0,773.0,84.0,25364.0,5009.0,53465.0,7342.0,60916.0
202025,AL,1,-4.142857142857143,6.714285714285714,69.57142857142857,5.571428571428571,-22.571428571428573,5.571428571428571,,,,,,1060.6666666666667,68.66666666666667,838.0,65.0,29683.0,4319.0,53279.0,8124.0,61529.0
202026,AL,1,-7.714285714285714,2.2857142857142856,40.42857142857143,4.285714285714286,-23.857142857142858,7.142857142857143,,,,,,1116.6666666666667,117.66666666666669,919.0,81.0,35083.0,5400.0,65784.0,9596.0,75464.0
202027,AL,1,-6.428571428571429,7.0,53.57142857142857,3.0,-31.428571428571427,7.714285714285714,,,,,,1159.3333333333333,159.33333333333334,1007.0,88.0,43216.0,8133.0,71129.0,11877.0,83187.0
202028,AL,1,-8.571428571428571,1.4285714285714286,44.714285714285715,5.0,-26.571428571428573,7.285714285714286,,,,,,1220.0,226.0,1114.0,107.0,52802.0,9586.0,75395.0,14683.0,90385.0
202029,AL,1,-8.714285714285714,1.7142857142857142,43.42857142857143,3.4285714285714284,-25.714285714285715,7.142857142857143,698.0,,,,,1225.0,227.0,1286.0,172.0,66181.0,13379.0,92363.0,18674.0,111366.0
202030,AL,1,-9.571428571428571,0.42857142857142855,39.42857142857143,2.142857142857143,-25.714285714285715,7.285714285714286,952.0,,,,,1249.3333333333333,245.33333333333331,1456.0,170.0,78188.0,12007.0,88139.0,17460.0,106153.0
202031,AL,1,-8.428571428571429,0.7142857142857143,39.0,1.1428571428571428,-25.714285714285715,7.142857142857143,957.0,,,,,1276.3333333333333,273.3333333333333,1603.0,147.0,90299.0,12111.0,89826.0,15503.0,105751.0
202032,AL,1,-6.714285714285714,3.142857142857143,49.285714285714285,2.142857142857143,-25.285714285714285,6.0,711.0,,,,,1291.0,289.0,1755.0,152.0,99854.0,9555.0,86162.0,12104.0,98568.0
202033,AL,1,-9.285714285714286,-0.42857142857142855,34.0,-1.0,-25.0,6.285714285714286,691.0,,,,,1228.3333333333333,234.33333333333331,1896.0,141.0,106926.0,7072.0,105488.0,9291.0,115045.0
202034,AL,1,-10.428571428571429,-1.8571428571428572,33.57142857142857,-2.0,-23.714285714285715,5.571428571428571,787.0,,,,,1233.3333333333333,234.33333333333331,2011.0,115.0,114809.0,7883.0,98230.0,8967.0,107503.0
202035,AL,1,-13.142857142857142,-5.0,20.0,-7.142857142857143,-22.857142857142858,6.428571428571429,867.0,,,,,1154.3333333333333,148.33333333333334,2152.0,141.0,124155.0,9346.0,82537.0,9857.0,92619.0
202036,AL,1,-8.571428571428571,0.0,32.285714285714285,0.0,-24.0,4.714285714285714,865.0,,,,,1164.0,164.0,2275.0,123.0,130914.0,6759.0,78692.0,7523.0,86330.0
202037,AL,1,-10.571428571428571,-1.7142857142857142,49.714285714285715,-3.857142857142857,-29.714285714285715,4.714285714285714,777.0,,,,,1186.0,187.0,2350.0,75.0,137166.0,6252.0,76465.0,6735.0,83317.0
202038,AL,1,-15.0,-5.142857142857143,25.857142857142858,-9.285714285714286,-25.571428571428573,4.571428571428571,743.0,,,,,1153.6666666666667,155.66666666666666,2437.0,87.0,143578.0,6412.0,84611.0,6731.0,91466.0
202039,AL,1,-11.857142857142858,-5.571428571428571,19.714285714285715,-6.857142857142857,-21.0,4.857142857142857,787.0,,,,,1148.0,142.0,2501.0,94.0,150965.0,7387.0,83969.0,6412.0,90495.0
202040,AL,1,-9.285714285714286,-3.4285714285714284,20.857142857142858,-5.428571428571429,-19.857142857142858,3.5714285714285716,756.0,,,,,1066.0,58.0,2558.0,57.0,158181.0,7216.0,82149.0,6222.0,88463.0
202041,AL,1,-11.428571428571429,-4.142857142857143,14.857142857142858,-6.571428571428571,-21.142857142857142,4.571428571428571,793.0,,,,,1158.3333333333333,143.33333333333334,2664.0,106.0,164698.0,6517.0,86057.0,7034.0,93166.0
202042,AL,1,-11.428571428571429,-3.4285714285714284,23.0,-4.857142857142857,-20.857142857142858,4.571428571428571,863.0,,,,,1148.0,123.0,2788.0,124.0,172137.0,7439.0,85917.0,7625.0,93615.0
202043,AL,1,-12.571428571428571,-4.285714285714286,19.285714285714285,-6.428571428571429,-19.428571428571427,4.428571428571429,1004.0,3.0,,,,1102.3333333333333,76.66666666666667,2866.0,78.0,183831.0,11694.0,89291.0,9031.0,98424.0
202044,AL,1,-11.428571428571429,-2.142857142857143,14.428571428571429,-8.142857142857142,-20.857142857142858,3.7142857142857144,1117.0,17.0,,,,1125.3333333333333,84.66666666666667,2967.0,101.0,193613.0,9782.0,99116.0,9681.0,108897.0
202045,AL,1,-9.0,-3.0,16.0,-9.0,-18.142857142857142,4.142857142857143,1092.0,13.0,,,,1226.6666666666667,170.66666666666666,3082.0,115.0,203518.0,9905.0,89513.0,10682.0,100341.0
202046,AL,1,-11.571428571428571,-4.571428571428571,9.285714285714286,-10.285714285714286,-20.0,5.428571428571429,1300.0,23.0,,,,1210.3333333333333,140.33333333333334,3246.0,164.0,215843.0,12325.0,80834.0,12323.0,93463.0
202047,AL,1,-12.285714285714286,-2.142857142857143,5.571428571428571,-7.285714285714286,-18.142857142857142,4.857142857142857,1378.0,8.0,,,,1219.0,133.0,3457.0,211.0,230708.0,14865.0,94169.0,13527.0,107895.0
202048,AL,1,-19.428571428571427,-2.5714285714285716,5.571428571428571,-12.0,-37.285714285714285,9.428571428571429,1514.0,14.0,,,,1258.6666666666667,166.66666666666666,3572.0,115.0,244993.0,14285.0,69019.0,12303.0,81491.0
202049,AL,1,-12.285714285714286,-3.7142857142857144,-11.285714285714286,-7.857142857142857,-19.285714285714285,6.428571428571429,1925.0,12.0,,,,1271.3333333333333,174.33333333333337,3877.0,305.0,267589.0,22596.0,93730.0,20541.0,114592.0
202050,AL,1,-12.0,-2.857142857142857,-5.0,-12.714285714285714,-18.0,6.0,2216.0,4.0,,,,1472.0,374.0,4102.0,225.0,292841.0,25252.0,100307.0,22117.0,122802.0
202051,AL,1,-10.571428571428571,0.14285714285714285,-11.571428571428571,-8.857142857142858,-19.571428571428573,6.857142857142857,2645.0,33.0,5181.0,,,1454.0,350.0,4389.0,287.0,319904.0,27063.0,107875.0,25531.0,133806.0
202052,AL,1,-16.142857142857142,0.7142857142857143,-10.142857142857142,-13.142857142857142,-40.142857142857146,10.857142857142858,2773.0,32.0,5181.0,,,1475.333333333333,353.33333333333326,4685.0,296.0,343458.0,23554.0,103432.0,19527.0,123277.0
202053,AL,1,-14.285714285714286,-3.4285714285714284,-1.5714285714285714,-13.428571428571429,-39.285714285714285,12.142857142857142,2915.0,25.0,20354.0,,,1634.666666666667,498.66666666666674,4872.0,187.0,369458.0,26000.0,84416.0,23319.0,108069.0
202101,AL,1,-13.571428571428571,-4.714285714285714,-19.142857142857142,-12.428571428571429,-21.571428571428573,8.428571428571429,3144.0,40.0,20354.0,,,1628.333333333333,483.33333333333326,5299.0,427.0,399150.0,29692.0,90305.0,22910.0,113489.0
202102,AL,1,-16.285714285714285,-7.428571428571429,-21.142857142857142,-16.571428571428573,-21.285714285714285,8.0,2806.0,40.0,20354.0,,,1636.333333333333,485.33333333333326,6119.0,820.0,420681.0,21531.0,94564.0,19309.0,114170.0
202103,AL,1,-18.142857142857142,-10.142857142857142,-12.285714285714286,-17.0,-23.142857142857142,8.142857142857142,2271.0,38.0,20354.0,,,1596.666666666667,443.66666666666674,6657.0,538.0,439442.0,18761.0,87875.0,16016.0,104117.0
202104,AL,1,-17.571428571428573,-9.142857142857142,-12.0,-16.571428571428573,-19.428571428571427,7.0,1858.0,45.0,20354.0,,,1473.666666666667,325.3333333333333,7566.0,909.0,455582.0,16140.0,79763.0,13018.0,92985.0
202105,AL,1,-15.857142857142858,-6.0,-19.571428571428573,-16.857142857142858,-19.714285714285715,6.857142857142857,1589.0,28.0,20354.0,,,1393.333333333333,244.33333333333331,8513.0,947.0,471311.0,15729.0,83440.0,10554.0,94176.0
202106,AL,1,-15.714285714285714,-3.7142857142857144,-18.714285714285715,-16.428571428571427,-19.428571428571427,7.0,1254.0,27.0,455097.0,125553.0,,1343.6666666666667,204.66666666666663,9242.0,729.0,479856.0,8545.0,77383.0,8349.0,85870.0
202107,AL,1,-23.428571428571427,-9.142857142857142,-30.285714285714285,-25.0,-28.714285714285715,12.428571428571429,957.0,19.0,545431.0,192304.0,,1260.6666666666667,134.0,9590.0,348.0,485986.0,6130.0,56685.0,5879.0,62651.0
202108,AL,1,-9.571428571428571,-3.0,3.142857142857143,-7.142857142857143,-16.142857142857142,5.285714285714286,747.0,41.0,643208.0,278985.0,,1258.3333333333333,133.33333333333334,9930.0,340.0,492683.0,6697.0,78533.0,7586.0,86211.0
202109,AL,1,-7.0,0.0,-0.2857142857142857,-5.0,-17.0,5.0,577.0,20.0,721109.0,374826.0,,1125.3333333333333,27.33333333333333,10149.0,221.0,499411.0,6728.0,57263.0,3740.0,61055.0
202110,AL,1,-4.428571428571429,1.2857142857142858,21.142857142857142,-1.2857142857142858,-16.857142857142858,3.857142857142857,470.0,19.0,841394.0,459636.0,,1154.3333333333333,47.33333333333334,10327.0,180.0,503305.0,3894.0,55232.0,3366.0,58637.0
202111,AL,1,0.0,3.0,6.428571428571429,3.142857142857143,-18.714285714285715,4.571428571428571,526.0,22.0,960539.0,521265.0,,1033.0,0.0,10436.0,109.0,511087.0,7782.0,49521.0,2741.0,52310.0
202112,AL,1,-1.4285714285714286,0.8571428571428571,11.0,3.2857142857142856,-20.428571428571427,4.571428571428571,470.0,17.0,1098597.0,591616.0,,1165.0,66.0,10526.0,90.0,514072.0,2985.0,46683.0,2807.0,49537.0
202113,AL,1,2.0,6.571428571428571,12.857142857142858,6.285714285714286,-21.0,4.0,401.0,11.0,1234131.0,662683.0,,1084.6666666666667,10.0,10637.0,113.0,516615.0,2543.0,42674.0,2659.0,45379.0
