date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,google_survey_cli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,negativeIncr,total_resultsIncr
2020-06-13,202024,X,US,-16.428571428571400,-0.7142857142857140,49.714285714285700,-30.285714285714300,-29.285714285714300,9.428571428571430,876.77,278.0,,43738.89030000000,35295.186700000000,41036.97810000000,32941.079400000000,43339.44500000000,35969.99990000000,47708.62790000000,40110.1056,52047.940700000000,44781.7429,41426.26380000000,33884.88080000000,44044.51060000000,36538.0789,48658.224500000000,40783.28400000000,49185.66140000000,41291.71690000000,45469.078300000000,38125.02890000000,41990.744,33621.86440000000,47408.0128,39648.23280000000,45274.7355,37934.75680000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973905486909950,4.0,144360.0,1220295.0,3431096.0,20995.0,43575.0,5257.0,47303.0,8100.0,168629.0,8564.666666666670,118077.0,5119.0,0.009004082154312430,0.0,0.00928356184938425,2068698.0,148780.0,3560181.0,152737288.0
2020-06-20,202025,X,US,-14.285714285714300,0.5714285714285710,59.42857142857140,-28.0,-29.0,8.428571428571430,920.96,246.0,,46033.172400000000,37060.72700000000,42856.719500000000,34082.89200000000,45436.932100000000,37507.89620000000,50179.86730000000,42057.91590000000,55413.177099999900,47799.14580000000,43258.52270000000,35148.18990000000,46234.46830000000,38147.968400000000,51254.529800000000,42805.38410000000,52518.709500000000,44071.54690000000,48337.55370000000,40353.921900000000,44361.87100000000,35160.698,49874.16320000000,41577.60910000000,47796.066800000000,39937.72100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2151608416466470,4.0,177047.0,1330226.0,3823458.0,17858.0,38665.0,4189.0,51769.0,6920.0,168949.0,8827.333333333330,122257.0,4180.0,0.008642520485392630,0.0,0.008903460235370340,2251290.0,182592.0,3944064.0,179071344.0
2020-06-27,202026,X,US,-15.285714285714300,-1.0,56.57142857142860,-27.428571428571400,-29.857142857142900,8.714285714285710,938.8200000000000,469.0,,43987.63340000000,35468.00410000000,41227.834700000000,32834.73460000000,43432.639500000000,35850.169100000000,47761.90090000000,40017.25930000000,52814.858900000000,45769.27620000000,41324.57720000000,33601.23110000000,44081.227100000000,36389.64020000000,48783.94070000000,40726.23030000000,50439.230400000000,42422.16540000000,46159.57900000000,38593.253900000000,42550.3792,33719.70630000000,47881.0379,40037.361500000000,45607.82810000000,38133.513300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613445289233190,4.5,255686.0,1379688.0,4467897.0,15603.0,37127.0,3783.0,49902.0,7756.0,170405.33333333300,10730.0,126116.0,3859.0,0.009751457764259180,0.0,0.010008961364515400,2511008.0,259718.0,4280322.0,207624193.0
2020-07-04,202027,X,US,-13.714285714285700,2.5714285714285700,64.14285714285710,-27.714285714285700,-35.142857142857100,9.0,934.52,824.0,,41992.11100000000,32761.503600000000,39440.27960000000,30482.565500000000,41480.67570000000,33168.9989,45660.05100000000,37048.05320000000,50183.323900000000,42598.15250000000,39774.45030000000,31366.797500000000,42172.3332,33712.69830000000,46573.27080000000,37719.547300000000,47958.687900000000,39351.4415,43972.118300000000,35968.71050000000,40761.13140000000,31499.693100000000,45818.402700000000,37518.605000000000,43527.77780000000,35264.360000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3454728472044760,5.9,341790.0,1611721.0,4976934.0,14376.0,38425.0,3484.0,107003.0,8107.0,173763.0,14604.0,129781.0,3665.0,0.012992632524238900,0.0,0.013464121737239100,2846563.0,335555.0,4697013.0,240143000.0
2020-07-11,202028,X,US,-15.714285714285700,-2.2857142857142900,52.57142857142860,-27.714285714285700,-31.857142857142900,8.857142857142860,951.9000000000000,960.0,,41302.39470000000,33236.702000000000,39013.79970000000,30893.837800000000,40746.953100000000,33482.62380000000,44747.10900000010,37348.10040000000,49834.100500000000,43465.43240000000,38915.09760000000,31467.94800000000,41280.8024,33923.28680000000,45749.390600000000,38063.89230000000,47930.46830000000,40369.515400000000,43482.15180000000,36280.912000000000,40390.70060000000,31811.489300000000,45341.91340000000,38078.64940000000,42870.18270000000,35722.11190000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4810055605164590,7.6,388804.0,1640252.0,5389280.0,14943.0,40722.0,4627.0,83574.0,14155.0,178810.66666666700,20199.666666666700,135058.0,5277.0,0.01321941548758900,0.0,0.013540670468665700,3249895.0,403332.0,5343499.0,274486775.0
2020-07-18,202029,X,US,-14.714285714285700,-1.4285714285714300,60.285714285714300,-28.142857142857100,-30.714285714285700,8.714285714285710,968.02,18510.0,,41929.152200000000,33247.774200000000,39205.31570000000,30606.3545,41105.439900000000,33314.35680000000,45559.92390000000,37489.49510000000,51100.99340000000,43869.483800000000,39078.46640000000,31169.6546,41697.83880000000,33806.84440000000,46610.23700000000,38225.47730000000,49027.78090000000,40671.07100000000,44324.03930000000,36356.89290000000,41037.46510000000,31849.816400000000,45975.99850000000,37943.32500000000,43532.55930000000,35797.84920000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4776959223795920,8.1,458510.0,1795905.0,6072005.0,16030.0,43756.0,5161.0,107551.0,13335.0,181165.66666666700,22899.666666666700,140585.0,5527.0,0.013208384554452300,0.0,0.01346922938702310,3702676.0,452781.0,5895178.0,314615877.0
2020-07-25,202030,X,US,-15.285714285714300,-3.0,57.0,-28.857142857142900,-30.857142857142900,8.714285714285710,970.53,32788.0,,41599.76030000000,33123.24400000000,38618.13340000000,30238.833700000000,40704.823800000000,33003.0025,45391.73250000000,37297.73170000000,51263.29879999990,43988.68270000000,38497.784600000000,30735.626800000000,41288.19080000000,33466.49400000000,46420.32530000000,38050.28760000000,49349.31669999990,40940.92620000000,44314.446200000000,36377.99160000000,40765.36450000000,31723.9887,45632.44920000000,37667.75260000000,43351.94110000000,35625.97140000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4300771832918320,7.6,464577.0,1922307.0,6081469.0,17528.0,61304.0,6352.0,136613.0,14496.0,183280.0,24928.666666666700,147060.0,6475.0,0.011744630003723300,0.0,0.01200260786241890,4165226.0,462550.0,6124427.0,356957612.0
2020-08-01,202031,X,US,-14.571428571428600,-2.7142857142857100,57.57142857142860,-28.285714285714300,-31.285714285714300,8.428571428571430,981.58,38499.0,,42825.71950000000,34309.743600000000,39874.07270000000,31312.271,42036.03960000000,34203.1676,46885.53930000000,38602.973400000000,52924.6385,45470.61460000000,39845.344900000000,31870.057900000000,42649.08940000000,34649.88490000000,47855.52670000010,39325.14530000000,51067.748000000000,42457.74010000000,45915.26640000000,37839.45570000000,41988.61780000000,32817.18360000000,47017.171200000000,38912.45940000000,44779.45670000000,36887.82100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436579750163480,6.9,435314.0,1646952.0,6072995.0,19126.0,73121.0,8018.0,160121.0,18148.0,183221.0,25590.0,154947.0,7887.0,0.010587350787074400,0.0,0.010888387188639600,4601238.0,436012.0,5720946.0,398225753.0
2020-08-08,202032,X,US,-13.857142857142900,-2.5714285714285700,58.0,-28.142857142857100,-31.142857142857100,8.142857142857140,993.77,33252.0,,43227.384500000000,34187.9689,40276.82740000000,31144.27170000000,42368.10530000000,34021.7817,47035.939000000000,38394.400300000000,53334.67340000000,45518.609400000000,40117.06570000000,31680.885300000000,42898.55750000000,34462.9991,48068.487100000000,39143.677400000000,51552.2156,42503.44910000000,46338.741800000000,37781.29350000000,41997.290600000000,32334.20130000000,47392.18490000000,38837.416400000000,45067.37640000000,36758.320800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3427278381671790,6.2,368335.0,1652348.0,5655233.0,18639.0,70199.0,7258.0,156589.0,21033.0,182113.66666666700,25064.666666666700,162185.0,7238.0,0.010211783519553600,0.0,0.01054142670953120,4990707.0,389469.0,5569049.0,437363146.0
2020-08-15,202033,X,US,-14.714285714285700,-3.7142857142857100,56.285714285714300,-28.285714285714300,-31.0,7.714285714285710,1008.4900000000000,31512.0,,43457.94020000010,34317.08000000000,40203.379100000000,30841.979200000000,42364.908000000000,33862.90600000000,47438.3044,38490.47240000000,54636.89219999990,46388.81700000000,39869.75950000000,31383.886900000000,42936.50620000000,34301.19420000000,48510.46630000000,39295.86940000000,53063.74750000000,43489.11330000000,47356.1909,38409.836900000000,42082.532500000000,32075.6056,47735.01160000000,38942.16750000000,45510.80760000010,36910.72400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.6,368167.0,1752065.0,6042112.0,17715.0,65059.0,7504.0,153512.0,14718.0,182483.0,25532.0,169278.0,7093.0,0.008848118792382390,0.0,0.009149981990773950,5382916.0,392209.0,5613465.0,476771776.0
2020-08-22,202034,X,US,-15.142857142857100,-4.571428571428570,50.142857142857100,-28.714285714285700,-30.142857142857100,7.714285714285710,998.55,30668.0,,42143.22980000000,32940.5302,38773.26080000000,29463.416200000000,40942.134200000000,32385.822800000000,46034.46850000000,36892.490300000000,53395.968700000000,44620.82130000000,38201.447700000000,29608.432300000000,41417.192100000000,32734.06240000000,47187.715300000000,37790.723500000000,52147.6542,42251.76950000010,46551.828600000000,37466.29220000000,40864.8925,30897.561200000000,46212.153200000000,37056.52870000000,44173.74760000000,35418.09700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.2,301751.0,1584011.0,5779717.0,16589.0,60496.0,6901.0,147426.0,11522.0,180131.66666666700,22990.0,176052.0,6774.0,0.007986313296172490,0.0,0.008133883236763900,5684629.0,301713.0,5520866.0,515257800.0
2020-08-29,202035,X,US,-15.857142857142900,-5.571428571428570,41.142857142857100,-29.428571428571400,-29.571428571428600,8.0,956.87,29304.0,,39473.11180000000,30372.804,36417.04130000000,27192.06670000000,38199.63800000000,29825.069200000000,42876.5666,34044.7038,48949.094200000000,40476.79510000000,35873.263200000000,27373.831000000000,38708.1318,30218.037100000000,43885.26340000000,34797.59330000000,47810.9172,38392.07730000000,42986.19400000000,34132.20390000000,38517.41180000000,28620.31790000000,43262.46170000000,34077.962000000000,40975.089100000000,32542.854400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.4,287834.0,1514609.0,5700338.0,14824.0,54088.0,6523.0,136363.0,10116.0,176341.0,18698.333333333300,182440.0,6388.0,0.006903957135705540,0.0,0.007080295994610310,5975226.0,290597.0,5577177.0,554024414.0
2020-09-05,202036,X,US,-13.428571428571400,-3.2857142857142900,48.714285714285700,-26.857142857142900,-29.857142857142900,6.714285714285710,979.3200000000000,27409.0,,41131.55690000000,32764.63290000000,38523.8172,29632.151700000000,40377.47470000000,32285.081300000000,44966.63790000000,36502.41060000000,50998.60110000000,43027.99380000000,38105.53720000000,29862.191100000000,40764.72650000000,32597.358100000000,46014.16770000000,37362.919200000000,49716.67080000000,40819.64950000000,45350.347900000000,36984.99930000000,40898.790800000000,31338.90410000000,45664.36580000000,36912.733800000000,42914.01460000000,34867.847400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,284486.0,1493965.0,6089096.0,14190.0,49101.0,5903.0,142900.0,8670.0,174534.0,16944.333333333300,188326.0,5886.0,0.007797150428968430,0.0,0.007969603809792600,6261689.0,286463.0,5672878.0,593507554.0
2020-09-12,202037,X,US,-15.714285714285700,-5.714285714285710,45.142857142857100,-30.142857142857100,-34.42857142857140,7.857142857142860,955.38,27619.0,,40057.14610000000,31621.204700000000,37147.3474,28185.148200000000,39343.455000000000,31102.317900000000,44015.172300000000,35277.16770000000,50256.34160000000,41914.83310000000,36863.86250000000,28517.762300000000,39769.310400000000,31423.739300000000,45025.9959,36102.32210000000,48870.823300000000,39626.22660000000,44464.09810000000,35803.970200000000,39512.95420000000,29824.104200000000,44620.942700000000,35570.0738,42028.970400000000,33739.58900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,238150.0,1382872.0,5513014.0,12836.0,45881.0,5107.0,116996.0,8030.0,173160.33333333300,15217.666666666700,193488.0,5162.0,0.00579426418275403,0.0,0.00584327558017027,6505281.0,243592.0,5339941.0,630644831.0
2020-09-19,202038,X,US,-15.0,-6.0,38.714285714285700,-29.285714285714300,-27.0,6.857142857142860,948.3,24454.0,,38169.74930000000,29685.257800000000,35790.246400000000,26661.912000000000,37631.57270000000,29242.9002,41909.38330000000,33073.9463,47633.8338,38994.86580000000,35454.115700000000,26941.192100000000,37976.715500000000,29520.58400000000,42854.8309,33819.62220000000,46321.83730000000,36927.61560000000,42144.1665,33228.91670000000,37952.12770000000,28046.579400000000,42542.40950000000,33157.568800000000,40003.30790000000,31628.73860000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,279447.0,1625912.0,6561215.0,11143.0,43716.0,5551.0,118773.0,8425.0,173715.33333333300,15353.666666666700,199005.0,5517.0,0.004796952895975660,0.0,0.0048693346963860800,6794978.0,289697.0,6404447.0,672782896.0
2020-09-26,202039,X,US,-15.285714285714300,-6.428571428571430,32.57142857142860,-30.142857142857100,-26.428571428571400,6.857142857142860,920.0,24483.0,,38624.26540000000,28792.5645,35959.67880000000,25768.651600000000,37918.358300000000,28431.92770000000,42102.60620000000,32132.828700000000,47858.470100000000,37993.681000000000,35733.18150000000,26196.527500000000,38310.14590000000,28724.6853,43011.06460000000,32828.961500000000,46563.354000000000,35925.01640000000,42343.187300000000,32371.995500000000,38222.80050000000,27268.55460000000,42922.65930000000,32297.376500000000,40286.77200000000,30749.935100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,309025.0,1700552.0,6978167.0,10845.0,43263.0,5281.0,154385.0,8608.0,176335.33333333300,16852.666666666700,204393.0,5388.0,0.0042820240011768800,0.0,0.0044015170384567800,7087612.0,292634.0,6515283.0,718332747.0
2020-10-03,202040,X,US,-14.571428571428600,-5.0,22.285714285714300,-29.714285714285700,-25.714285714285700,6.571428571428570,901.8500000000000,26998.0,,41252.0939,30416.861600000000,38475.9008,27141.85930000000,40440.75070000000,30029.46330000000,44936.36050000000,34049.242700000000,51048.965699999900,40240.09980000000,38318.397000000000,27697.2076,40857.76820000000,30369.025600000000,45869.634000000000,34739.86820000000,49650.95990000000,37984.78750000000,45279.945400000000,34307.12900000000,40931.78320000000,28751.26460000000,45767.44060000000,33974.18190000000,42957.20880000000,32563.983800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,298062.0,1591408.0,7252659.0,10609.0,43161.0,4786.0,126197.0,9373.0,174017.33333333300,13551.0,209323.0,4930.0,0.004565064732701920,0.0,0.004669386505229780,7388718.0,301106.0,6475790.0,763228904.0
2020-10-10,202041,X,US,-15.142857142857100,-5.142857142857140,27.714285714285700,-29.0,-26.0,6.571428571428570,902.09,32666.0,,37435.62070000000,28469.7617,34946.84590000000,25292.84010000000,36793.154500000000,27927.135300000000,41028.1118,31687.26280000000,46921.215500000000,37642.00690000000,34662.89330000000,25638.289900000000,37308.92410000000,28326.54250000000,41800.5128,32315.91450000000,45687.06610000000,35614.713100000000,41514.83070000000,32145.898500000000,37341.768800000000,26961.2009,41730.18900000000,31699.73260000000,39287.002,30393.52530000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.4,335915.0,1545070.0,7801261.0,11214.0,45650.0,4836.0,125319.0,8851.0,179294.66666666700,18445.666666666700,214409.0,5086.0,0.007587424523581760,0.0,0.007802821817250630,7721031.0,332313.0,7589237.0,812744934.0
2020-10-17,202042,X,US,-15.714285714285700,-6.285714285714290,21.285714285714300,-29.285714285714300,-26.571428571428600,7.428571428571430,900.21,36276.0,12.0,37234.859700000000,28807.816400000000,34822.881300000000,25342.216300000000,36714.670300000000,28068.80850000000,40972.98720000000,31905.364200000000,47304.657300000000,38281.54670000000,34449.95520000000,25632.106700000000,37188.034900000000,28454.842200000000,41937.01970000000,32696.721700000000,46066.73690000000,36208.696300000000,41702.23070000000,32515.798200000000,37487.18960000000,27208.881100000000,41646.9767,31854.56160000000,39389.233300000000,30706.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.2,383946.0,1584805.0,8015743.0,12145.0,50051.0,4874.0,132974.0,12004.0,175484.33333333300,13779.0,219658.0,5249.0,0.0073734059257839700,0.0,0.007562516398383930,8107080.0,386049.0,7100531.0,864278740.0
2020-10-24,202043,X,US,-16.571428571428600,-6.857142857142860,14.714285714285700,-29.142857142857100,-25.142857142857100,7.285714285714290,882.8,41093.0,218.0,38900.659899999900,30012.398800000000,36341.0933,26245.106100000000,38379.06560000000,29228.599400000000,42956.44470000000,33370.3078,49358.96290000010,39744.17430000000,36087.88200000000,26672.621700000000,38851.27180000000,29632.886700000000,43804.2625,34074.56160000000,48112.539100000000,37640.79060000000,43654.579300000000,33924.47670000000,39016.58340000000,28081.00030000000,43668.003300000000,33090.73600000000,41169.77520000000,32002.543100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.4,467677.0,1810919.0,8385710.0,14248.0,57140.0,5671.0,161190.0,26235.0,179327.0,16957.333333333300,225492.0,5834.0,0.0071929814934510500,0.0,0.007340920235571750,8588881.0,481801.0,7956603.0,917185770.0
2020-10-31,202044,X,US,-16.714285714285700,-5.714285714285710,1.8571428571428600,-31.142857142857100,-25.428571428571400,7.857142857142860,849.9,46066.0,428.0,39955.01750000000,30726.236900000000,37648.43840000000,27114.425700000000,39637.587600000000,30045.30280000000,44253.30830000000,34229.96670000000,50235.58249999990,40156.37510000000,37377.73050000000,27531.44780000000,40153.411400000000,30470.573100000000,45237.232200000000,35023.23630000000,48825.13610000010,38018.019300000000,44753.812700000000,34600.451900000000,40132.02500000000,28799.721500000000,44911.79600000000,33773.170300000000,42237.019,32703.289700000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.1,558457.0,1872841.0,9004561.0,16491.0,64137.0,5722.0,176748.0,14364.0,181971.33333333300,18338.666666666700,231515.0,6023.0,0.005500061596475510,0.0,0.005637867161528250,9156199.0,567318.0,8078307.0,973520698.0
2020-11-07,202045,X,US,-16.571428571428600,-7.428571428571430,6.142857142857140,-32.57142857142860,-25.428571428571400,7.857142857142860,786.68,55415.0,477.0,34474.17010000000,25451.20750000000,32284.32020000000,22433.433100000000,34178.19690000000,24904.519700000000,38170.131100000000,28391.181300000000,43461.16300000000,33458.23460000000,32149.4563,22840.628900000000,34615.82250000000,25301.133800000000,38973.50670000000,29029.81590000000,42222.894900000000,31585.9103,38673.4822,28832.817200000000,34347.188100000000,23776.322700000000,38624.20750000000,27943.50360000000,36464.21810000000,27155.024400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.9,832498.0,1945234.0,9866820.0,19425.0,74530.0,6997.0,205119.0,16822.0,192649.0,27847.333333333300,238788.0,7273.0,0.00643258141631187,0.0,0.0066498686602414800,9922886.0,766687.0,8787253.0,1032248368.0
2020-11-14,202046,X,US,-18.0,-8.142857142857140,-3.2857142857142900,-34.285714285714300,-26.571428571428600,9.0,762.02,69770.0,585.0,36553.87450000000,28273.035800000000,34408.93200000000,24688.379900000000,36613.1228,27617.510100000000,40893.09100000000,31415.098200000000,46374.96990000000,36734.00820000000,34436.73570000000,25230.972900000000,37162.35090000000,28075.56090000000,41695.29690000000,32106.462800000000,44918.66370000000,34666.57430000000,41166.670100000000,31544.699200000000,36830.72910000000,26266.274400000000,41170.11870000000,30698.21650000000,39067.25490000000,30069.458100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.5,1015651.0,1913891.0,10606933.0,23988.0,87230.0,7791.0,257287.0,21697.0,194504.33333333300,28625.666666666700,246747.0,7959.0,0.009461297868317410,0.0,0.00960993625453218,10946036.0,1023150.0,9663777.0,1097109743.0
2020-11-21,202047,X,US,-19.571428571428600,-7.0,-7.142857142857140,-34.0,-25.857142857142900,9.142857142857140,756.5800000000000,81599.0,548.0,37773.81000000000,29772.81800000000,35857.86350000000,25959.503000000000,37916.74700000000,28833.567800000000,42466.12330000000,32862.5167,48480.57090000000,38651.26230000000,35726.966700000000,26400.209900000000,38584.5627,29414.36890000000,43272.294800000100,33585.64210000000,46817.52910000000,36357.47230000000,43073.838500000000,33188.8245,38326.4703,27580.545500000000,43170.524000000000,32447.969300000000,40470.24930000000,31422.821400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.6,1196566.0,2446311.0,12437050.0,32194.0,107055.0,10228.0,338873.0,24748.0,200402.0,32999.0,257629.0,10882.0,0.012629188713393600,0.0,0.012898630261028100,12148826.0,1202790.0,11401511.0,1171626677.0
2020-11-28,202048,X,US,-24.714285714285700,-6.428571428571430,-7.571428571428570,-38.714285714285700,-40.57142857142860,12.285714285714300,707.67,85942.0,590.0,40269.8805,31595.533300000000,37762.58750000000,27016.57500000000,40631.609100000000,30681.118700000000,45692.04960000000,35174.83750000000,51743.52680000000,41170.591300000000,38129.05810000000,27918.5826,41361.2726,31314.012100000000,46499.08350000010,35840.94030000000,49448.18390000000,38132.92670000010,45730.85300000000,35107.8315,40127.68680000000,28624.714900000000,45799.30720000000,34349.614100000000,43567.73530000000,33591.9009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.3,1143990.0,2348747.0,12358063.0,40463.0,122850.0,10187.0,435599.0,23585.0,203049.0,34129.666666666700,268465.0,10836.0,0.012920354263029900,0.0,0.013283092672845700,13331071.0,1182245.0,10373823.0,1251554536.0
2020-12-05,202049,X,US,-19.857142857142900,-8.571428571428570,-16.0,-35.57142857142860,-26.571428571428600,9.857142857142860,726.4200000000000,94806.0,577.0,36879.94530000000,28799.552900000000,34834.872600000000,24728.392300000000,37534.94590000000,28083.521300000000,41894.31870000000,31937.718300000000,47035.03490000000,36719.15580000000,35335.98390000000,25659.35450000000,38149.20600000000,28603.372500000000,42657.23270000000,32552.63550000000,44716.19860000000,34042.2618,41262.22580000000,31022.328100000000,37039.2012,26062.170300000000,41874.770100000000,30735.954900000000,39830.944400000000,30458.40820000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.1,1337551.0,1149340.0,12064235.0,47132.0,135737.0,15033.0,478858.0,29513.0,212390.66666666700,42184.0,284182.0,15717.0,0.014120704125954900,0.0,0.01435442271230660,14697255.0,1366184.0,10940100.0,1322529374.0
2020-12-12,202050,X,US,-20.0,-7.714285714285710,-14.571428571428600,-37.42857142857140,-26.285714285714300,9.571428571428570,733.1500000000000,100590.0,605.0,34416.888600000000,28097.040100000000,32659.697100000000,23990.282200000000,35374.70830000000,27289.910100000000,39609.33230000000,31009.032100000000,44394.48140000000,35403.582600000000,33253.013800000000,24934.604800000000,36040.14250000000,27853.11560000000,40216.31240000000,31539.010800000000,42193.22960000000,32876.04040000000,38706.8788,29748.505400000000,34629.282700000000,25122.297300000000,39145.4459,29534.146000000000,37650.54280000000,29613.93230000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.6,1483732.0,2127689.0,12709490.0,51481.0,144854.0,16679.0,592629.0,29132.0,223719.0,51087.333333333300,301805.0,17623.0,0.013392988249023600,0.0,0.013652389268134800,16217491.0,1520236.0,11247535.0,1400918617.0
2020-12-19,202051,X,US,-19.571428571428600,-6.0,-22.0,-37.0,-27.714285714285700,10.428571428571400,746.17,104348.0,794.0,41617.69410000000,35816.603300000000,40006.227800000000,30558.194200000000,43288.91540000000,34531.058600000000,48662.13900000000,39278.868900000000,55366.43640000000,45363.47520000000,40649.84430000000,31634.154700000000,44150.53880000000,35310.9862,49475.52050000000,39980.9176,52532.10440000000,42041.348900000000,47934.01370000000,37900.06940000000,42555.362300000000,32035.38660000000,48064.19670000000,37520.352600000000,46434.40760000000,37663.61310000000,191365.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.9,1497672.0,2274436.0,13477097.0,54138.0,151877.0,18274.0,563613.0,28791.0,224992.0,49849.0,321035.0,19230.0,0.015032770175361100,0.0,0.015221681615261100,17774216.0,1556725.0,10980300.0,1478561918.0
2020-12-26,202052,X,US,-22.428571428571400,-2.7142857142857100,-17.428571428571400,-39.142857142857100,-42.57142857142860,12.428571428571400,697.7200000000000,104871.0,874.0,48064.47050000000,41328.79390000000,46167.528900000000,34765.96210000000,50066.65340000000,39403.9912,56917.10520000000,45347.241000000000,66772.05480000000,54454.68460000000,46674.122800000000,35789.053,50834.54120000000,40127.023000000000,58217.70830000000,46434.79680000010,63713.321100000000,50589.71180000000,58274.95870000000,45854.14790000000,50884.93570000000,37951.8676,57228.41700000000,44349.436200000000,54223.70590000000,43425.64700000000,1245160.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.0,1318508.0,1969432.0,12932065.0,54559.0,155763.0,15615.0,490317.0,23483.0,228200.66666666700,50376.333333333300,337564.0,16529.0,0.013544283734807600,0.0,0.013697127808714900,19143426.0,1369210.0,9631503.0,1554038775.0
2021-01-02,202053,X,US,-22.285714285714300,-9.142857142857140,-12.857142857142900,-40.57142857142860,-42.714285714285700,14.285714285714300,721.6800000000000,111218.0,738.0,35929.51750000000,31551.121300000000,34873.925200000000,26384.465800000000,37663.2732,29746.95520000000,42603.5884,34042.09120000000,50373.994400000000,41360.87370000000,34698.79120000000,26744.671100000000,38075.65860000000,30180.659800000000,43664.537700000000,34965.84850000000,48807.496500000000,38881.86550000000,43934.41970000000,34764.469700000000,37951.379100000000,28479.068700000000,43027.80139999990,33536.63620000000,41081.1386,32995.6916,2855121.0,0.0,0.0,0.15454896850837100,4.663829920660300,0.3307600141913200,1.2593446093985500,,19.4,1436312.0,1607509.0,10931696.0,55545.0,160418.0,18371.0,571375.0,28749.0,234599.0,54556.666666666700,356549.0,18985.0,0.01895129033945610,0.0,0.019322978425805300,20643205.0,1499779.0,8985712.0,1616810021.0
2021-01-09,202101,X,US,-23.0,-10.571428571428600,-22.857142857142900,-38.57142857142860,-27.857142857142900,11.142857142857100,717.06,117579.0,665.0,30243.549300000000,25564.456200000000,30352.428000000000,22317.85120000000,31984.13340000000,24496.259,35552.867100000000,27497.163900000000,39924.92780000000,31657.2708,30298.577600000000,22668.046300000000,32485.469100000000,24958.703400000000,36042.23160000000,28029.850300000000,38474.72640000000,29734.164600000000,35360.133100000000,27041.1595,32001.243000000000,23247.561100000000,36049.091500000000,26989.53570000000,33994.526500000000,26466.78270000000,4329164.0,212366.0,0.023906826344062000,0.5700510114255870,16.59183818128660,1.1403160287588500,4.087749310532960,,20.7,1693819.0,1964586.0,12540553.0,55390.0,165346.0,21784.0,552492.0,33715.0,233642.0,52184.666666666700,378965.0,22416.0,0.01697620340913690,0.0,0.017203253083893900,22379914.0,1736709.0,11061849.0,1684916053.0
