date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2021-01-09,202101,MD,24,-26.571428571428600,-14.428571428571400,-22.285714285714300,-46.857142857142900,-34.142857142857100,14.857142857142900,98.94571428571430,1757.0,11.0,119145.0,4826.0,2.8714623571428600,13.640800785714300,96.83265977142860,11.040949900000000,25.65840131428570,23.1,1260.0,181.66666666666700,6246.0,279.0,1.0166955857142900,1.006841957142860,303364.0,20193.0,301928.0,49993.0,352720.0
2021-01-16,202102,MD,24,-27.142857142857100,-14.428571428571400,-4.0,-47.57142857142860,-33.714285714285700,14.0,100.17285714285700,1627.0,3.0,195974.0,20646.0,6.330289314285710,14.610311,96.54142688571430,9.720349642857140,24.22119855714290,20.8,1314.6666666666700,216.66666666666700,6541.0,295.0,0.9629716714285710,0.9921022714285710,324031.0,20667.0,296625.0,46307.0,343450.0
2021-01-23,202103,MD,24,-28.0,-16.285714285714300,-7.428571428571430,-49.714285714285700,-36.714285714285700,14.714285714285700,100.28857142857100,1486.0,4.0,246677.0,34092.0,8.742106971428570,14.581819928571400,96.84297655714290,9.342125957142860,24.956852842857100,18.7,1249.0,175.33333333333300,6837.0,296.0,0.6642547571428570,0.6625456000000000,339307.0,15276.0,273757.0,35893.0,310138.0
2021-01-30,202104,MD,24,-28.285714285714300,-14.142857142857100,-23.0,-48.57142857142860,-33.285714285714300,14.285714285714300,98.05714285714290,1361.0,3.0,329187.0,76981.0,12.351469571428600,13.928442328571400,96.87570815714290,9.451855385714280,24.501885114285700,17.0,1221.0,142.66666666666700,7107.0,270.0,0.8921867285714290,0.8857032714285710,352726.0,13419.0,270746.0,28580.0,299693.0
2021-02-06,202105,MD,24,-35.57142857142860,-22.714285714285700,-28.285714285714300,-51.0,-39.42857142857140,17.0,87.11857142857140,1201.0,0.0,478473.0,130190.0,16.366807400000000,11.404504557142900,96.649599,8.651489100000000,25.62952382857140,14.5,1190.0,106.66666666666700,7329.0,222.0,0.5986591285714290,0.6795099142857140,362084.0,9358.0,224107.0,22112.0,246568.0
2021-02-13,202106,MD,24,-31.428571428571400,-18.0,-35.57142857142860,-49.42857142857140,-36.142857142857100,15.285714285714300,93.98571428571430,911.0,12.0,605410.0,213068.0,19.244005942857100,12.231522,96.82536551428570,9.456179571428570,26.02838107142860,10.3,1211.6666666666700,125.33333333333300,7536.0,207.0,0.5198392285714290,0.6333037285714290,370136.0,8052.0,231082.0,17126.0,248596.0
2021-02-20,202107,MD,24,-30.714285714285700,-18.142857142857100,-35.142857142857100,-49.857142857142900,-39.42857142857140,16.857142857142900,92.03285714285720,779.0,1.0,709862.0,326851.0,22.079881614285700,10.749200842857100,83.0686302142857,9.084386142857140,26.308992042857100,9.7,1103.3333333333300,42.0,7697.0,161.0,0.43090684285714300,0.4325508571428570,375737.0,5601.0,196488.0,12493.0,209193.0
2021-02-27,202108,MD,24,-22.714285714285700,-13.142857142857100,-7.714285714285710,-43.0,-31.714285714285700,12.428571428571400,105.45428571428600,702.0,5.0,860103.0,426984.0,25.170348814285700,6.6375826714285700,,9.294860457142860,27.93184277142860,9.2,1122.0,52.0,7856.0,159.0,0.5100519714285710,0.5590371285714290,381272.0,5535.0,242156.0,13243.0,255670.0
2021-03-06,202109,MD,24,-21.142857142857100,-11.714285714285700,-8.0,-42.42857142857140,-31.714285714285700,12.0,109.74857142857100,670.0,2.0,1063374.0,550058.0,34.37553124285710,10.024523485714300,,11.884274271428600,34.71099397142860,7.9,1112.6666666666700,38.0,7941.0,85.0,0.8341132714285720,0.8498592,386610.0,5338.0,215879.0,11727.0,227846.0
2021-03-13,202110,MD,24,-16.714285714285700,-8.428571428571430,46.285714285714300,-38.57142857142860,-30.571428571428600,10.571428571428600,96.83571428571430,722.0,2.0,1291426.0,662141.0,34.15645547142860,9.165022628571430,,5.192295957142860,22.203020014285700,8.3,1057.6666666666700,10.666666666666700,8038.0,97.0,0.6732069428571430,0.6624712857142860,392581.0,5971.0,201642.0,12576.0,214360.0
2021-03-20,202111,MD,24,-16.0,-8.0,16.428571428571400,-38.0,-30.857142857142900,10.857142857142900,118.89857142857100,759.0,1.0,1479109.0,759352.0,41.770109614285700,10.510794828571400,,,,10.5,1101.6666666666700,46.666666666666700,8158.0,120.0,0.5206472285714290,0.530007857142857,399016.0,6435.0,177723.0,13928.0,191811.0
2021-03-27,202112,MD,24,-14.0,-6.857142857142860,55.0,-35.0,-30.285714285714300,9.714285714285710,126.2942857142860,926.0,0.0,1757711.0,856882.0,47.003315685714300,9.520918371428570,,,,12.1,1082.0,32.666666666666700,8246.0,88.0,0.39250855714285700,0.40215668571428600,406709.0,7693.0,211401.0,18467.0,230084.0
2021-04-03,202113,MD,24,-13.428571428571400,-4.0,21.142857142857100,-35.285714285714300,-33.285714285714300,10.285714285714300,127.45714285714300,1021.0,1.0,2012202.0,1032694.0,55.61187472857140,7.697170714285710,,,,14.5,1021.3333333333300,9.333333333333330,8342.0,96.0,0.7394971285714290,0.7762094428571430,415660.0,8951.0,200115.0,20308.0,220613.0
2021-04-10,202114,MD,24,-13.571428571428600,-5.714285714285710,74.42857142857140,-32.142857142857100,-32.57142857142860,9.142857142857140,130.66571428571400,1144.0,2.0,2285293.0,1258388.0,61.46620895714290,8.768131914285710,,,,15.4,1116.0,84.0,8444.0,102.0,0.6795851142857140,0.6521696142857140,425247.0,9587.0,219667.0,21184.0,241008.0
2021-04-17,202115,MD,24,-12.571428571428600,-5.142857142857140,51.57142857142860,-33.142857142857100,-30.428571428571400,9.142857142857140,130.2242857142860,1172.0,1.0,2512904.0,1436097.0,69.71721708571430,9.133263328571430,,,,15.1,996.6666666666670,6.0,8545.0,101.0,0.40048598571428600,0.4253009,434859.0,9612.0,214931.0,20975.0,236152.0
2021-04-24,202116,MD,24,-12.428571428571400,-4.0,64.85714285714290,-31.857142857142900,-29.857142857142900,9.142857142857140,131.19714285714300,1130.0,0.0,2767167.0,1702605.0,76.03912031428570,7.916077657142860,,,,12.9,1059.0,55.333333333333300,8648.0,103.0,0.620548,0.6555287571428570,442351.0,7492.0,205755.0,16823.0,222791.0
2021-05-01,202117,MD,24,-10.714285714285700,-2.7142857142857100,76.57142857142860,-29.857142857142900,-29.428571428571400,8.428571428571430,135.67000000000000,881.0,0.0,2958451.0,1911056.0,91.8366116,8.898688685714290,,,,10.0,1040.0,43.333333333333300,8764.0,116.0,0.5776325,0.5304791142857140,448340.0,5989.0,201291.0,13454.0,214927.0
2021-05-08,202118,MD,24,-9.428571428571430,0.42857142857142900,57.142857142857100,-29.571428571428600,-29.428571428571400,8.428571428571430,136.87142857142900,755.0,6.0,3077715.0,2101963.0,81.6786343,6.949244942857140,,,,8.9,989.6666666666670,4.0,8843.0,79.0,0.9262814000000000,0.9161990285714290,452691.0,4351.0,181809.0,9769.0,191731.0
2021-05-15,202119,MD,24,-8.285714285714290,1.4285714285714300,84.42857142857140,-27.428571428571400,-30.0,7.142857142857140,139.61857142857100,597.0,2.0,3198184.0,2326075.0,83.74215975714290,9.601040757142860,,,,6.1,1027.6666666666700,30.666666666666700,8925.0,82.0,0.2406219571428570,0.20499727142857100,455635.0,2944.0,175701.0,7380.0,183190.0
2021-05-22,202120,MD,24,-7.714285714285710,1.0,100.85714285714300,-28.428571428571400,-28.428571428571400,7.0,146.68571428571400,512.0,0.0,3326608.0,2518386.0,85.25621737142860,8.597235671428570,,,,4.2,986.6666666666670,8.0,8990.0,65.0,0.47582647142857100,0.5242537428571430,458048.0,2413.0,161350.0,5355.0,166799.0
2021-05-29,202121,MD,24,-9.0,-0.42857142857142900,61.285714285714300,-32.285714285714300,-28.857142857142900,7.857142857142860,146.13571428571400,331.0,0.0,3458212.0,2656204.0,88.13681562857140,5.624708942857140,,,,3.2,1010.0,22.0,9599.0,609.0,0.3723067857142860,0.4354412,459528.0,1480.0,123955.0,2917.0,126941.0
2021-06-05,202122,MD,24,-7.0,1.5714285714285700,97.14285714285710,-33.142857142857100,-33.0,8.0,147.84857142857100,310.0,0.0,3514635.0,2751239.0,87.97188420000000,6.542866342857140,,,,2.4,1011.6666666666700,22.666666666666700,9639.0,40.0,0.48333061428571400,0.5089057428571430,460471.0,943.0,114696.0,1918.0,116668.0
2021-06-12,202123,MD,24,-7.428571428571430,0.8571428571428570,74.57142857142860,-33.142857142857100,-27.142857142857100,7.285714285714290,153.96857142857100,217.0,1.0,3575099.0,2891165.0,87.71770167142860,4.017034828571430,,,,1.8,890.6666666666670,0.0,9683.0,44.0,0.2884570142857140,0.3359154285714290,461183.0,712.0,108745.0,1525.0,110315.0
2021-06-19,202124,MD,24,-4.0,4.285714285714290,110.85714285714300,-30.142857142857100,-28.857142857142900,5.857142857142860,160.38428571428600,182.0,2.0,3654356.0,3001866.0,87.41692454285720,4.0582280428571400,,,,1.4,941.3333333333330,0.0,9707.0,24.0,0.3912237142857140,0.4725141,461697.0,514.0,101210.0,1096.0,102341.0
2021-06-26,202125,MD,24,-6.285714285714290,0.7142857142857140,103.28571428571400,-30.285714285714300,-30.285714285714300,6.0,159.9542857142860,126.0,12.0,3686966.0,3072973.0,88.71074142857140,4.656488485714290,,,,1.0,909.6666666666670,0.0,9734.0,27.0,0.3684672714285710,0.3774855714285710,462078.0,381.0,100598.0,897.0,101530.0
2021-07-03,202126,MD,24,-5.857142857142860,2.7142857142857100,92.71428571428570,-29.714285714285700,-30.714285714285700,6.0,160.41000000000000,111.0,2.0,3763074.0,3153795.0,100.52639080000000,4.1851150285714300,,,,0.8,975.0,2.6666666666666700,9749.0,15.0,0.43690795714285700,0.4755534,462535.0,457.0,92830.0,908.0,93778.0
2021-07-10,202127,MD,24,-7.285714285714290,1.5714285714285700,114.57142857142900,-31.428571428571400,-35.714285714285700,7.142857142857140,157.8542857142860,135.0,0.0,3793956.0,3191167.0,88.80076077142860,4.218152871428570,,,,1.3,881.3333333333330,0.0,9762.0,13.0,0.8292933714285710,0.8033566571428570,463107.0,572.0,85793.0,1320.0,87138.0
2021-07-17,202128,MD,24,-5.857142857142860,2.142857142857140,91.42857142857140,-30.285714285714300,-29.142857142857100,6.285714285714290,161.31285714285700,125.0,0.0,3828835.0,3226614.0,88.08653687142860,6.378943114285720,,,,1.8,934.3333333333330,0.0,9780.0,18.0,0.5550298000000000,0.7053320571428570,464031.0,924.0,93327.0,2144.0,95489.0
2021-07-24,202129,MD,24,-4.714285714285710,2.857142857142860,111.71428571428600,-27.857142857142900,-28.714285714285700,5.857142857142860,160.9257142857140,169.0,1.0,3867428.0,3260224.0,89.6545397142857,2.976087357142860,,,,2.1,924.6666666666670,0.0,9806.0,26.0,0.3966150571428570,0.3711236428571430,465643.0,1612.0,106247.0,3792.0,110075.0
2021-07-31,202130,MD,24,-6.0,2.0,100.57142857142900,-28.714285714285700,-28.428571428571400,5.857142857142860,158.24571428571400,277.0,1.0,3914288.0,3291221.0,88.80476355714290,6.4244032000000000,,,,3.9,951.3333333333330,0.0,9825.0,19.0,0.6815800428571430,0.6685704857142860,468548.0,2905.0,121463.0,6751.0,128287.0
2021-08-07,202131,MD,24,-6.0,1.7142857142857100,94.57142857142860,-29.285714285714300,-29.571428571428600,6.285714285714290,152.95714285714300,382.0,1.0,3964963.0,3319065.0,87.51907368571430,11.318679614285700,,,,5.4,942.6666666666670,0.0,9849.0,24.0,0.9416130285714290,0.9962035285714290,473116.0,4568.0,144536.0,11247.0,155864.0
2021-08-14,202132,MD,24,-7.142857142857140,0.8571428571428570,80.42857142857140,-29.857142857142900,-29.857142857142900,6.285714285714290,156.65142857142900,524.0,0.0,4014946.0,3349289.0,88.23922944285710,7.392171071428570,,,,8.0,961.3333333333330,3.3333333333333300,9887.0,38.0,0.6074067571428570,0.6236029714285720,479083.0,5967.0,159586.0,13923.0,173653.0
2021-08-21,202133,MD,24,-7.0,-0.14285714285714300,76.71428571428570,-29.714285714285700,-30.0,6.714285714285710,155.56857142857100,629.0,1.0,4059569.0,3383833.0,88.10401110000000,11.115223971428600,,,,9.4,925.0,0.0,9938.0,51.0,0.7307662285714290,0.7854156857142860,485978.0,6895.0,174597.0,15547.0,190337.0
2021-08-28,202134,MD,24,-7.142857142857140,0.0,74.28571428571430,-30.285714285714300,-29.142857142857100,6.285714285714290,159.07857142857100,700.0,0.0,4105299.0,3423023.0,88.03839982857140,8.585437314285720,,,,9.9,974.0,22.0,9983.0,45.0,0.5864494857142860,0.6086318714285710,493915.0,7937.0,198092.0,17147.0,215536.0
2021-09-04,202135,MD,24,-6.428571428571430,2.142857142857140,78.42857142857140,-29.285714285714300,-28.571428571428600,5.857142857142860,156.94285714285700,751.0,1.0,4149088.0,3466246.0,100.93748737142900,9.541106328571430,,,,10.2,1083.0,117.0,10061.0,78.0,0.8733243000000000,0.9139772571428570,502229.0,8314.0,189737.0,16787.0,206778.0
2021-09-11,202136,MD,24,-6.285714285714290,0.5714285714285710,99.42857142857140,-32.142857142857100,-32.42857142857140,6.857142857142860,152.8414285714290,689.0,1.0,4182333.0,3500599.0,90.55416554285710,7.501106642857140,,,,9.8,1029.0,65.33333333333330,10159.0,98.0,0.6122216428571430,0.6482840285714290,509393.0,7164.0,202069.0,16515.0,218809.0
2021-09-18,202137,MD,24,-6.857142857142860,0.8571428571428570,83.0,-29.857142857142900,-27.0,5.714285714285710,154.4914285714290,695.0,2.0,4218864.0,3537592.0,89.1581097,7.879035314285710,,,,9.6,1093.6666666666700,113.66666666666700,10263.0,104.0,1.1326781714285700,1.118050942857140,518061.0,8668.0,216529.0,17707.0,234444.0
2021-09-25,202138,MD,24,-8.428571428571430,-0.42857142857142900,78.0,-30.142857142857100,-24.285714285714300,5.571428571428570,155.69142857142900,709.0,0.0,4252219.0,3572465.0,88.50387344285710,7.306914728571430,,,,9.1,1065.6666666666700,84.0,10369.0,106.0,0.8208808714285720,0.798456242857143,526690.0,8629.0,226061.0,17949.0,244258.0
2021-10-02,202139,MD,24,-7.285714285714290,1.1428571428571400,87.57142857142860,-29.0,-22.714285714285700,4.714285714285710,157.66285714285700,662.0,2.0,4281539.0,3599123.0,88.67771604285710,6.702647085714280,,,,9.0,1080.0,93.0,10474.0,105.0,0.6786808857142860,0.6786808857142860,535157.0,8467.0,231429.0,17499.0,249262.0
2021-10-09,202140,MD,24,-8.142857142857140,0.7142857142857140,73.14285714285710,-29.142857142857100,-22.571428571428600,5.285714285714290,157.72,625.0,2.0,4316209.0,3627348.0,87.21467747142860,6.599369000000000,,,,8.6,1124.6666666666700,135.66666666666700,10583.0,109.0,1.1735414142857100,1.1756440571428600,542886.0,7729.0,247927.0,18552.0,266686.0
2021-10-16,202141,MD,24,-8.142857142857140,-0.14285714285714300,64.0,-30.285714285714300,-24.857142857142900,5.714285714285710,159.3857142857140,577.0,5.0,4346864.0,3653816.0,86.48091814285710,7.4183745142857100,,,,7.9,1052.0,67.66666666666670,10703.0,120.0,0.7441926142857140,0.7862798571428570,549679.0,6793.0,250119.0,15628.0,265929.0
2021-10-23,202142,MD,24,-7.428571428571430,0.42857142857142900,69.57142857142860,-28.0,-22.142857142857100,5.0,161.9742857142860,489.0,6.0,4380511.0,3683084.0,87.74003545714290,9.456609214285720,,,,6.7,1090.3333333333300,90.33333333333330,10796.0,93.0,1.0687677142857100,1.0553918857142900,555366.0,5687.0,252110.0,13116.0,265434.0
2021-10-30,202143,MD,24,-10.0,-1.4285714285714300,38.285714285714300,-30.857142857142900,-22.714285714285700,6.428571428571430,155.3542857142860,475.0,7.0,4405028.0,3713590.0,89.37867511428570,6.875183871428570,,,,6.3,1045.3333333333300,49.666666666666700,10882.0,86.0,0.9442598285714290,0.9734252714285720,560634.0,5268.0,231404.0,11503.0,243083.0
2021-11-06,202144,MD,24,-8.428571428571430,-0.42857142857142900,37.57142857142860,-30.857142857142900,-22.428571428571400,6.0,150.17142857142900,433.0,4.0,4429037.0,3742984.0,100.49537528571400,9.791502400000000,,,,5.6,1051.6666666666700,51.0,10965.0,83.0,0.9765145714285720,0.9827973285714280,565355.0,4721.0,234948.0,11484.0,246610.0
2021-11-13,202145,MD,24,-7.714285714285710,-1.1428571428571400,36.857142857142900,-31.714285714285700,-23.714285714285700,6.285714285714290,154.37428571428600,460.0,8.0,4464532.0,3779231.0,89.61245308571430,6.825621914285710,,,,6.1,1080.6666666666700,66.66666666666670,11050.0,85.0,1.0732110285714300,1.1879211714285700,570806.0,5451.0,231530.0,13385.0,245056.0
2021-11-20,202146,MD,24,-8.857142857142860,-0.5714285714285710,17.857142857142900,-30.142857142857100,-21.142857142857100,6.0,158.09571428571400,518.0,3.0,4504162.0,3811744.0,89.23273335714290,5.691004171428570,,,,6.9,1052.6666666666700,34.333333333333300,11111.0,61.0,0.6642874285714290,0.6642874285714290,577013.0,6207.0,237436.0,14089.0,251681.0
2021-11-27,202147,MD,24,-14.571428571428600,0.14285714285714300,8.428571428571430,-36.285714285714300,-39.285714285714300,10.0,151.07857142857100,560.0,5.0,4619856.0,3826697.0,89.74838002857140,8.50861572857143,,,,7.1,1062.3333333333300,38.333333333333300,11178.0,67.0,0.9841169857142860,0.9026960428571430,583299.0,6286.0,172854.0,12088.0,185117.0
2021-12-04,202148,MD,24,-10.428571428571400,-2.7142857142857100,14.285714285714300,-30.714285714285700,-21.857142857142900,6.571428571428570,152.34857142857100,725.0,9.0,4684934.0,3899913.0,90.0375909142857,6.615690928571430,,,,0.0,1076.6666666666700,41.0,11255.0,77.0,0.7926143428571430,0.9866800714285720,592679.0,9380.0,261337.0,15655.0,277345.0
2021-12-11,202149,MD,24,-10.571428571428600,-2.4285714285714300,5.0,-35.142857142857100,-20.428571428571400,6.571428571428570,150.37428571428600,943.0,5.0,4736112.0,3960686.0,90.04613007142860,7.340738628571430,,,,0.0,1148.6666666666700,96.66666666666670,11255.0,0.0,1.3114430857142900,1.389933257142860,601556.0,8877.0,221039.0,15117.0,236501.0
2021-12-18,202150,MD,24,-7.0,0.5714285714285710,13.285714285714300,-33.142857142857100,-20.571428571428600,6.0,158.97571428571400,1120.0,34.0,4784005.0,4005308.0,89.37956200000000,10.324194842857100,,,,0.0,1158.6666666666700,104.66666666666700,11255.0,0.0,1.3914990000000000,1.4679495,618303.0,16747.0,258933.0,26568.0,286045.0
2021-12-25,202151,MD,24,-12.714285714285700,4.142857142857140,-0.7142857142857140,-41.857142857142900,-41.0,10.428571428571400,142.62,1560.0,31.0,4821957.0,4032359.0,89.54400061428570,12.319113471428600,,,,0.0,1231.6666666666700,165.66666666666700,11255.0,0.0,2.5328076714285700,2.691809657142860,661093.0,42790.0,304442.0,64900.0,370357.0
2022-01-01,202152,MD,24,-19.571428571428600,-7.714285714285710,-2.142857142857140,-46.285714285714300,-49.142857142857100,15.0,130.67,2621.0,10.0,4863660.0,4057776.0,102.70376605714300,25.549285914285700,,,,0.0,1232.0,163.0,11758.0,503.0,4.8979152428571400,5.164747328571430,735723.0,74630.0,240999.0,101015.0,343616.0
2022-01-08,202201,MD,24,-27.428571428571400,-10.428571428571400,-26.285714285714300,-48.714285714285700,-38.714285714285700,16.857142857142900,119.88857142857100,3428.0,9.0,4910447.0,4091973.0,89.94007492857140,30.803668128571400,,,,0.0,1297.3333333333300,231.33333333333300,12158.0,400.0,4.826251700000000,5.118125342857140,828656.0,92933.0,290632.0,114246.0,407303.0
2022-01-15,202202,MD,24,-21.571428571428600,-7.571428571428570,-23.428571428571400,-46.142857142857100,-27.571428571428600,11.285714285714300,132.85571428571400,2895.0,17.0,4965700.0,4144337.0,90.16008110000000,30.836705314285700,,,,0.0,1472.3333333333300,387.3333333333330,12608.0,450.0,3.044244257142860,3.1654596571428600,910753.0,82097.0,267798.0,72400.0,342568.0
2022-01-22,202203,MD,24,-26.571428571428600,-15.571428571428600,-25.285714285714300,-49.57142857142860,-31.571428571428600,12.714285714285700,125.02571428571400,2030.0,4.0,5021860.0,4177957.0,88.99807675714290,28.12278104285710,,,,0.0,1447.3333333333300,363.3333333333330,13101.0,493.0,1.9687203142857100,2.0081496714285700,952852.0,42099.0,234838.0,39681.0,275770.0
2022-01-29,202204,MD,24,-23.0,-12.714285714285700,-18.571428571428600,-45.285714285714300,-25.285714285714300,9.857142857142860,132.07857142857100,1468.0,9.0,5053680.0,4205092.0,89.53474418571430,21.847639014285700,,,,0.0,1306.0,220.33333333333300,13432.0,331.0,1.6864121714285700,1.695200542857140,974240.0,21388.0,230111.0,23332.0,254191.0
2022-02-05,202205,MD,24,-19.571428571428600,-12.0,-16.857142857142900,-43.714285714285700,-23.0,8.857142857142860,140.86142857142900,1013.0,11.0,5077336.0,4231982.0,89.73344697142860,15.008040614285700,,,,0.0,1208.3333333333300,141.66666666666700,13691.0,259.0,1.1371414857142900,1.1407383714285700,985982.0,11742.0,198566.0,12377.0,211389.0
2022-02-12,202206,MD,24,-15.571428571428600,-6.857142857142860,16.857142857142900,-38.285714285714300,-21.714285714285700,7.0,148.72714285714300,750.0,8.0,5096736.0,4257840.0,90.02079912857140,14.885058714285700,,,,0.0,1142.6666666666700,81.66666666666670,13905.0,214.0,1.0447742285714300,1.046427142857140,992510.0,6528.0,180514.0,7310.0,188157.0
2022-02-19,202207,MD,24,-16.571428571428600,-8.0,-4.142857142857140,-38.857142857142900,-22.571428571428600,7.142857142857140,149.90142857142900,476.0,12.0,5114684.0,4282372.0,90.11910822857140,12.351225842857100,,,,0.0,999.6666666666670,0.0,14003.0,98.0,0.6059667571428570,0.5927380428571430,997047.0,4537.0,196680.0,5307.0,202292.0
