date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,google_survey_cli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2021-04-03,202113,IA,19,7.285714285714290,20.285714285714300,68.14285714285710,-4.857142857142860,-17.285714285714300,3.7142857142857100,152.1457142857140,244.0,3.0,934.3515000000000,885.9877000000000,980.7446,763.9616000000000,948.9102000000000,766.3698,1140.4165,921.4101,1596.6408000000000,1341.946,944.6501000000000,754.1388,916.7128,740.5135,1190.4624,973.0797,1622.7708000000000,1305.4311,1357.0357000000000,1070.95,1257.7342000000000,974.9464,1139.9058,915.8765,1117.9909,905.3856,1055869.0,594838.0,55.72624354285710,10.440247185714300,0.0,0.0,0.0,,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.3333333333330,0.0,5822.0,104.0,1.0715305428571400,0.0,1.0300154000000000,353207.0,3653.0,45344.0,3317.0,48794.0
2021-04-10,202114,IA,19,2.142857142857140,14.142857142857100,74.57142857142860,-5.714285714285710,-17.142857142857100,3.4285714285714300,153.8057142857140,287.0,11.0,754.7146,731.664,820.448,633.9068,771.0384000000000,620.2108000000000,930.9493,751.4811,1292.7257,1076.8105,774.7002,613.0152,753.4369000000000,607.5769,972.071,791.4870000000000,1310.4120000000000,1047.984,1110.0634,868.2488000000000,1027.7658000000000,791.2487,934.1631,748.0684,912.0732,735.3724,1157297.0,691604.0,61.83116515714290,12.931496757142900,0.0,0.0,0.0,,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.3333333333330,6.0,5857.0,35.0,0.9893967285714290,0.0,1.0132139,356823.0,3616.0,45750.0,3113.0,48972.0
2021-04-17,202115,IA,19,5.714285714285710,15.857142857142900,83.57142857142860,-4.428571428571430,-14.142857142857100,3.0,159.60285714285700,271.0,4.0,783.4052000000000,753.1271000000000,849.283,636.7968000000000,797.2062000000000,623.0481,967.0915,758.7667,1404.1466,1140.5775000000000,788.6921,607.3879,775.6692,608.5187000000000,1015.3282000000000,803.8311000000000,1432.0593,1110.5776,1192.7448,903.2327,1083.8727000000000,805.0274,971.0832,753.4317,955.6078,749.4333,1274949.0,787151.0,68.46534844285710,14.150756828571400,0.0,0.0,0.0,,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.3333333333330,0.0,5881.0,24.0,1.128930357142860,0.0,1.112197814285710,359765.0,2942.0,41977.0,2789.0,44924.0
2021-04-24,202116,IA,19,5.142857142857140,16.857142857142900,89.71428571428570,-3.5714285714285700,-14.285714285714300,3.0,160.08,242.0,1.0,288.9443,282.2392,315.0084,233.7967,299.1391,233.3593,360.1494,282.2041,531.5454,430.6722,297.6408,228.0315,286.2942,223.9881,380.349,300.6843,542.2098,418.91410000000000,451.7624,340.9098,414.0347,303.4779,368.9994,285.4523,357.3386,279.515,1344446.0,888260.0,71.66242644285710,11.713745700000000,0.0,0.0,0.0,,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.3333333333330,4.666666666666670,5927.0,46.0,1.0366380285714300,0.0,1.0228341285714300,362729.0,2964.0,44827.0,2674.0,47636.0
2021-05-01,202117,IA,19,8.571428571428570,20.428571428571400,145.57142857142900,0.14285714285714300,-14.571428571428600,1.5714285714285700,166.41714285714300,202.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1397910.0,998439.0,86.51083255714290,10.167191342857100,0.0,0.0,0.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.3333333333330,18.333333333333300,5952.0,25.0,1.0106337285714300,0.0,1.0247130428571400,365229.0,2500.0,42195.0,2483.0,44801.0
2021-05-08,202118,IA,19,11.0,26.0,133.14285714285700,1.4285714285714300,-14.571428571428600,1.8571428571428600,169.6342857142860,224.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1433535.0,1091959.0,75.4881023,10.669577642857100,0.0,0.0,0.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,5984.0,32.0,0.5777322,0.0,0.6563862428571430,367564.0,2335.0,39822.0,2113.0,42033.0
2021-05-15,202119,IA,19,11.142857142857100,26.428571428571400,145.85714285714300,2.7142857142857100,-15.285714285714300,1.7142857142857100,171.6614285714290,182.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1460918.0,1165851.0,77.51673670000000,11.492389885714300,0.0,0.0,0.0,,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.6666666666670,0.0,6000.0,16.0,0.5647876285714290,0.0,0.6109089,369232.0,1668.0,36680.0,1496.0,38295.0
2021-05-22,202120,IA,19,8.714285714285710,23.285714285714300,120.0,1.2857142857142900,-14.142857142857100,2.5714285714285700,171.88857142857100,154.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1512053.0,1224123.0,77.23006358571430,7.019613814285710,0.0,0.0,0.0,,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,6035.0,35.0,0.7224914142857140,0.0,0.746519057142857,370519.0,1287.0,32026.0,1270.0,33396.0
2021-05-29,202121,IA,19,12.571428571428600,27.142857142857100,170.71428571428600,6.0,-16.142857142857100,1.4285714285714300,178.95714285714300,137.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1547479.0,1262538.0,77.24779525714290,12.561425985714300,0.0,0.0,0.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.6666666666670,9.333333333333330,6055.0,20.0,1.0525294714285700,0.0,1.0305718571428600,371331.0,812.0,27055.0,847.0,27980.0
2021-06-05,202122,IA,19,14.285714285714300,29.285714285714300,242.71428571428600,6.714285714285710,-25.714285714285700,2.142857142857140,189.18571428571400,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1566779.0,1286497.0,79.15484667142860,2.8980004142857100,0.0,0.0,0.0,,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,6068.0,13.0,0.7262494571428570,0.0,0.7343047285714290,371956.0,625.0,24685.0,599.0,25323.0
2021-06-12,202123,IA,19,14.857142857142900,29.428571428571400,214.14285714285700,9.857142857142860,-19.571428571428600,1.2857142857142900,198.1642857142860,99.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1583505.0,1319088.0,79.29618112857140,0.0,0.0,0.0,0.0,,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,7.0,6099.0,31.0,0.7455321428571430,0.0,0.7366812714285710,372523.0,567.0,24716.0,621.0,25374.0
2021-06-19,202124,IA,19,14.857142857142900,25.428571428571400,221.28571428571400,14.428571428571400,-20.571428571428600,1.0,201.8357142857140,99.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1601582.0,1357631.0,77.84110874285710,0.0,0.0,0.0,0.0,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.6666666666670,31.666666666666700,6112.0,13.0,1.008397057142860,0.0,1.0965100857142900,373047.0,524.0,21804.0,586.0,22425.0
2021-06-26,202125,IA,19,12.857142857142900,17.285714285714300,183.28571428571400,14.142857142857100,-20.714285714285700,2.0,197.83857142857100,79.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1614496.0,1376537.0,77.04271531428570,0.0,0.0,0.0,0.0,,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.6666666666670,26.666666666666700,6131.0,19.0,0.8133764571428570,0.0,0.8062436714285720,373532.0,485.0,20273.0,578.0,20890.0
2021-07-03,202126,IA,19,14.714285714285700,23.285714285714300,235.71428571428600,18.0,-22.0,0.42857142857142900,196.97571428571400,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1626534.0,1397977.0,89.86435742857140,0.0,0.0,0.0,0.0,,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,0.0,6146.0,15.0,0.6474129142857140,0.0,0.6273785000000000,374120.0,588.0,18859.0,850.0,19741.0
