epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask_7d,smoothed_wspent_time_indoors_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202210,X,US,-12.57142857,-7,-2.714285714,-26,-17.28571429,4.857142857,166.7428571,18684,2247,248806687,201003415,81.8722295,9.7626705,49.07425844,49.25746384,3.1,179642,4087.666667,967269,8652,1.398322729,1.421772829,79583901,242799,5954792,138193,6104432
202211,X,US,-9.714285714,-5.857142857,15.71428571,-23.28571429,-19,4.142857143,176.1442857,14335,2878,249248924,201434943,81.67047236,8.650262471,44.21966316,49.69296343,2.6,176723.6667,2368.333333,974242,6973,1.437874657,1.466751457,79796382,212481,6122200,132266,6263903
202212,X,US,-10.28571429,-6.285714286,14.14285714,-23.42857143,-17.28571429,3.714285714,175.3666667,12146,3010,249635030,201830434,81.64658106,8.172393086,40.7930575,50.31622446,2.4,171423.3333,575.3333333,979726,5484,1.4931955,1.527326771,80014634,218252,5792882,136888,5939341
202213,X,US,-10,-6,10.28571429,-24.14285714,-16.57142857,3.857142857,171.9542857,10497,3182,250039437,202218166,81.78274099,9.363165843,38.55230627,50.30332546,2,169920.6667,518.3333333,984409,4683,1.6917481,1.728946771,80218521,203887,5421053,148994,5577915
202214,X,US,-9,-4.142857143,14.85714286,-22.71428571,-16.71428571,3.571428571,175.3742857,10290,3329,250570452,202724056,81.87400666,9.960898086,36.43123199,50.26991491,2.1,168608.6667,656.6666667,987965,3556,1.797131271,1.850241586,80457305,238784,5296678,189644,5493529
202215,X,US,-7.142857143,-0.1428571429,23,-22.85714286,-20.14285714,3.571428571,,10928,3407,251175385,203248647,81.62527024,11.77340784,35.05329901,49.92591854,2.6,166813.3333,1181.666667,991071,3106,1.774842086,1.8220254,80696973,239668,4583843,241360,4832595
202216,X,US,-11.85714286,-6.285714286,25.42857143,-23.14285714,-20,3.285714286,,12686,3640,251616123,203647253,81.87414179,14.21883189,34.52024057,51.76813169,3.1,164119.3333,1067,993719,2648,2.0376678,2.085831786,81045878,348905,4217913,240277,4464497
202217,X,US,-7,-2,27.57142857,-20.57142857,-15.85714286,2.428571429,,15234,3248,252053111,204047220,82.15454921,16.33401297,33.84834606,50.33085571,4,160504.3333,1082.333333,996140,2421,2.058079957,2.111164143,81427913,382035,5418694,383783,5811908
202218,X,US,-5.142857143,1.428571429,24.71428571,-21.14285714,-16.28571429,2.571428571,,18389,3225,252474092,204463234,82.20483133,19.43796751,32.81060923,49.41157786,5.1,151196,680.3333333,1000024,3884,2.404166643,2.457975743,81946751,518838,5053574,449410,5513931
202219,X,US,-5.285714286,0.2857142857,36.71428571,-19.85714286,-17,2.142857143,,21384,3296,252189179,204973720,82.13720291,22.74288489,32.10425213,50.15351031,5.9,137683,460.3333333,1001854,1830,2.693698414,2.764024629,82532349,585598,5320561,572575,5906634
202220,X,US,-6.857142857,-1,37.57142857,-19,-17.28571429,2.285714286,,24991,3163,252474227,205294140,82.54657576,24.74210043,32.01423459,48.3669399,6.6,0,0,1004233,2379,2.873443929,2.920575386,83343616,811267,5578645,676311,6269760
202221,X,US,-6.428571429,-0.2857142857,36.42857143,-18.42857143,-20.14285714,2.857142857,,27212,2791,252817479,205606723,82.68922974,25.87195867,32.25354457,47.75470837,6.6,0,0,1006791,2558,2.965226243,3.033556286,84066041,722425,5215214,654199,5884184
202222,X,US,-6.857142857,0.1428571429,53.71428571,-20,-27.85714286,4,,28855,2754,253087639,205890331,82.90608364,26.94115304,31.93333876,47.9598521,7.1,0,0,1008735,1944,3.038524471,3.091482771,84837208,771167,4486622,600779,5100407
202223,X,US,-7,-0.7142857143,45,-17.42857143,-22,3.428571429,,30081,2222,253298461,206141438,82.72008451,27.07558907,30.97821147,47.8247963,7.2,0,0,1011452,2717,2.912063529,2.969418786,85585777,748569,3783286,522006,4317955
202224,X,US,-6.714285714,0.4285714286,46.14285714,-16.57142857,-23,3.428571429,,30948,1861,253265716,206396474,82.60567163,27.63789741,30.02207264,48.0404539,6.4,0,0,1013526,2074,3.034664071,3.078767171,86317640,731863,3585328,560918,4158106
202225,X,US,-7.142857143,-0.4285714286,52.42857143,-17,-24.85714286,3.571428571,,33371,1428,253492915,206604993,82.75946567,29.52208273,29.40874531,48.30740527,4.7,,,1015933,2407,3.2564334,3.310981157,87024491,706851,3115539,554978,3682651
202226,X,US,-6.6,-0.2,48.8,-16.6,-25.4,4,,36966,1204,254003211,206784878,,,,,,,,1017846,2315,,,87838623,814132,725464,147076,875344
202001,AL,1,,,,,,,,,,,,,,,,,1082,0,,,,,,,,,
202002,AL,1,,,,,,,,,,,,,,,,,1127,0,,,,,,,,,
202003,AL,1,,,,,,,111.3766667,,,,,,,,,,1039,0,,,,,,,,,
202004,AL,1,,,,,,,107.3471429,,,,,,,,,,1055.666667,0,0,0,,,0,0,,,
202005,AL,1,,,,,,,106.1971429,,,,,,,,,,1026,0,0,0,,,0,0,,,
202006,AL,1,,,,,,,105.9871429,,,,,,,,,,1120,0,0,0,,,0,0,,,
202007,AL,1,5,2,39,7,2,-1,116.7257143,,,,,,,,,,1095,0,0,0,,,0,0,,,
202008,AL,1,0.5714285714,-0.8571428571,5.428571429,4.857142857,-1.285714286,1.285714286,119.8942857,,,,,,,,,,1098,0,0,0,,,0,0,,,
202009,AL,1,9,4.142857143,19.14285714,10.71428571,1,-0.5714285714,124.3157143,,,,,,,,,,1163.666667,49.66666667,0,0,,,0,0,,,
202010,AL,1,11.28571429,6.714285714,24,9.285714286,2.714285714,-0.5714285714,126.0257143,,,,,,,,,,1057,0,0,0,,,0,0,355,47,402
202011,AL,1,8.428571429,16.28571429,38.85714286,9.571428571,1.428571429,-0.5714285714,125.9028571,,,,,,,,,,1091,0,0,0,,,15,15,1083,107,1191
202012,AL,1,-16.42857143,14.28571429,20.85714286,-4.428571429,-17.57142857,7.571428571,92.84428571,,,,,,,,,,1058,0,0,0,,,149,134,6261,370,6637
202013,AL,1,-32.71428571,-4.142857143,16.42857143,-20.71428571,-32.14285714,12.85714286,72.02857143,,,,,,,,,,1065.333333,0,4,4,,,801,652,13157,1545,14729
202014,AL,1,-33.85714286,-0.8571428571,8.285714286,-26.85714286,-36.28571429,13.85714286,68.89,,,,,,,,,,1139.666667,58.66666667,44,40,,,1727,926,13175,2122,15318
202015,AL,1,-38.57142857,-7.571428571,0.8571428571,-33.28571429,-40.28571429,15.85714286,67.28714286,,,,,,,,,,1108,43.33333333,92,48,0.8470345167,0.8705973333,3346,1619,18712,2825,21683
202016,AL,1,-33.14285714,-12,-0.2857142857,-30.57142857,-38.42857143,14.42857143,75.74428571,,,,,,,,,,1119.333333,61.33333333,153,61,0.7073752429,0.6630626143,4788,1442,23281,2606,25933
202017,AL,1,-29.42857143,-8.142857143,1.142857143,-28.14285714,-36.85714286,14.42857143,83.70428571,,,,,,,,,,1110.666667,56.66666667,209,56,0.8675954857,0.9297103429,6274,1486,18835,2561,21476
202018,AL,1,-21.14285714,0,23,-20,-33.85714286,11.28571429,95.91571429,,,,,,,,,,1120,68,288,81,0.6542823571,0.6329288857,7700,1426,32911,3537,36551
202019,AL,1,-15.14285714,8,28.14285714,-12.85714286,-30.57142857,10.42857143,111.0757143,,,,,,,,,,1132.333333,88.33333333,390,102,0.7198886571,0.7379943143,9720,2020,30698,3346,34234
202020,AL,1,-11.71428571,5.285714286,45,-8.857142857,-27.42857143,8.714285714,130.028,,,,,,,,,,1116,88,485,95,0.5302295286,0.5422147286,11828,2108,36284,4114,40509
202021,AL,1,-9,5.142857143,39,-6,-26.28571429,8.571428571,142.1628571,,,,,,,,,,1125.666667,100.6666667,549,64,0.5652327143,0.5668297714,14328,2500,47058,5308,52504
202022,AL,1,-11.42857143,3.714285714,48.42857143,-5.714285714,-30,9.285714286,144.7514286,,,,,,,,,,1074.666667,60,618,69,0.5562884286,0.5774970571,17689,3361,40945,5322,46330
202023,AL,1,-5.714285714,6.714285714,48,-0.5714285714,-23,7.142857143,146.4785714,,,,,,,,,,1142.666667,123.6666667,689,71,0.6385668429,0.6490192143,20355,2666,46667,5921,52650
202024,AL,1,-7.571428571,3.285714286,45.85714286,-0.7142857143,-22.57142857,7.285714286,154.16,,,,,,,,,,1111,106,773,84,0.6783442714,0.6612725714,25364,5009,53465,7342,60916
202025,AL,1,-4.142857143,6.714285714,69.57142857,5.571428571,-22.57142857,5.571428571,167.5142857,,,,,,,,,,1060.666667,65.66666667,838,65,0.825674,0.8352146857,29683,4319,53279,8124,61529
202026,AL,1,-7.714285714,2.285714286,40.42857143,4.285714286,-23.85714286,7.142857143,164.6,,,,,,,,,,1116.666667,122.6666667,919,81,0.6935143857,0.7754326429,35083,5400,65784,9596,75464
202027,AL,1,-6.428571429,7,53.57142857,3,-31.42857143,7.714285714,160.4314286,,,,,,,,,,1159.333333,159.3333333,1007,88,0.9418762857,0.9307977143,43216,8133,71127,11877,83185
202028,AL,1,-8.571428571,1.428571429,44.71428571,5,-26.57142857,7.285714286,165.2328571,,,,,,,,,,1220,231,1114,107,1.139491957,1.143026886,52802,9586,75394,14681,90382
202029,AL,1,-8.714285714,1.714285714,43.42857143,3.428571429,-25.71428571,7.142857143,165.0271429,698,,,,,,,,,1225,232,1286,172,1.266175671,1.278632,66181,13379,92361,18674,111364
202030,AL,1,-9.571428571,0.4285714286,39.42857143,2.142857143,-25.71428571,7.285714286,165.9257143,951,,,,,,,,,1249.333333,255.3333333,1456,170,1.1379722,1.185191871,78188,12007,88137,17459,106150
202031,AL,1,-8.428571429,0.7142857143,39,1.142857143,-25.71428571,7.142857143,163.8942857,957,,,,,,,,,1276.333333,284.3333333,1603,147,1.106533386,1.073310543,90299,12111,89824,15503,105749
202032,AL,1,-6.714285714,3.142857143,49.28571429,2.142857143,-25.28571429,6,168.6914286,711,,,,,,,,,1291,298,1755,152,1.067451871,1.079229114,99854,9555,86157,12104,98563
202033,AL,1,-9.285714286,-0.4285714286,34,-1,-25,6.285714286,167.78,691,,,,,,,,,1228.333333,236.3333333,1896,141,1.2382492,1.259769,106926,7072,105484,9291,115041
202034,AL,1,-10.42857143,-1.857142857,33.57142857,-2,-23.71428571,5.571428571,163.7328571,787,,,,,,,,,1233.333333,237.3333333,2011,115,1.068357829,1.089020986,114809,7883,98228,8967,107501
202035,AL,1,-13.14285714,-5,20,-7.142857143,-22.85714286,6.428571429,150.3257143,867,,,,,,,,,1154.333333,153.3333333,2152,141,1.097216557,1.137596657,124155,9346,82535,9857,92617
202036,AL,1,-8.571428571,0,32.28571429,0,-24,4.714285714,160.6785714,865,,,,,,,,,1164,164,2275,123,1.487907057,1.530698414,130914,6759,78691,7523,86329
202037,AL,1,-10.57142857,-1.714285714,49.71428571,-3.857142857,-29.71428571,4.714285714,162.15,777,,,,,,,,,1186,184,2350,75,0.8407162,0.7988553286,137166,6252,76464,6735,83316
202038,AL,1,-15,-5.142857143,25.85714286,-9.285714286,-25.57142857,4.571428571,150.2128571,743,,,,,,,,,1153.666667,153.6666667,2437,87,0.9651662429,1.0172489,143578,6412,84609,6731,91464
202039,AL,1,-11.85714286,-5.571428571,19.71428571,-6.857142857,-21,4.857142857,149.4771429,787,,,,,,,,,1148,143,2501,94,0.9909847429,0.7901184571,150965,7387,83968,6412,90494
202040,AL,1,-9.285714286,-3.428571429,20.85714286,-5.428571429,-19.85714286,3.571428571,151.1371429,756,,,,,,,,,1066,59.33333333,2558,57,1.083307271,1.1042482,158181,7216,82148,6222,88462
202041,AL,1,-11.42857143,-4.142857143,14.85714286,-6.571428571,-21.14285714,4.571428571,145.3242857,793,,,,,,,,,1158.333333,142.3333333,2664,106,1.263099457,1.2849407,164698,6517,86055,7034,93164
202042,AL,1,-11.42857143,-3.428571429,23,-4.857142857,-20.85714286,4.571428571,150.2214286,863,,,,,,,,,1148,123,2788,124,0.8916107286,0.9325939,172137,7439,85916,7625,93614
202043,AL,1,-12.57142857,-4.285714286,19.28571429,-6.428571429,-19.42857143,4.428571429,146.24,1004,3,,,,,,,,1102.333333,76,2866,78,1.024538557,1.022394857,183831,11694,89287,9031,98420
202044,AL,1,-11.42857143,-2.142857143,14.42857143,-8.142857143,-20.85714286,3.714285714,141.1357143,1117,17,,,,,,,,1125.333333,85.33333333,2967,101,1.013925614,1.037961171,193613,9782,99112,9681,108893
202045,AL,1,-9,-3,16,-9,-18.14285714,4.142857143,133.6914286,1092,13,,,,,,,,1226.666667,171.6666667,3082,115,1.589836386,1.578416143,203518,9905,89509,10680,100335
202046,AL,1,-11.57142857,-4.571428571,9.285714286,-10.28571429,-20,5.428571429,129.3557143,1300,23,,,,,,,,1210.333333,146.3333333,3246,164,1.505942171,1.5501122,215843,12325,80829,12323,93458
202047,AL,1,-12.28571429,-2.142857143,5.571428571,-7.285714286,-18.14285714,4.857142857,130.96,1378,8,,,,,,,,1219,141,3457,211,1.431165171,1.408385271,230708,14865,94166,13526,107891
202048,AL,1,-19.42857143,-2.571428571,5.571428571,-12,-37.28571429,9.428571429,123.6228571,1514,14,,,,,,,,1258.666667,175.6666667,3572,115,1.9198418,1.967455486,244993,14285,69016,12303,81488
202049,AL,1,-12.28571429,-3.714285714,-11.28571429,-7.857142857,-19.28571429,6.428571429,122.2414286,1925,12,,,,,,,,1271.333333,182.3333333,3877,305,1.580620257,1.605237357,267589,22596,93723,20538,114582
202050,AL,1,-12,-2.857142857,-5,-12.71428571,-18,6,122.7442857,2216,4,,,,,,,,1472,378,4102,225,1.820873743,1.848267157,292841,25252,100301,22113,122792
202051,AL,1,-10.57142857,0.1428571429,-11.57142857,-8.857142857,-19.57142857,6.857142857,126.3557143,2645,33,5181,,,,,,,1454,353,4389,287,1.605213757,1.643959571,319904,27063,107873,25529,133802
202052,AL,1,-16.14285714,0.7142857143,-10.14285714,-13.14285714,-40.14285714,10.85714286,113.5914286,2773,32,5181,,,,,,,1475.333333,357.3333333,4685,296,2.1242653,2.148824086,343458,23554,103423,19527,123268
202053,AL,1,-14.28571429,-3.428571429,-1.571428571,-13.42857143,-39.28571429,12.14285714,119.2714286,2915,25,20354,,,30.70069685,,,,1634.666667,504.6666667,4872,187,2.444221614,2.467326971,369458,26000,84410,23318,108062
202101,AL,1,-13.57142857,-4.714285714,-19.14285714,-12.42857143,-21.57142857,8.428571429,118.9514286,3144,40,20354,,3.81651365,29.71341613,,,,1628.333333,491.3333333,5299,427,3.0086304,3.034613014,399150,29692,90301,22907,113482
202102,AL,1,-16.28571429,-7.428571429,-21.14285714,-16.57142857,-21.28571429,8,120.6657143,2806,40,20354,,4.766505443,32.79519177,,,,1636.333333,493.3333333,6119,820,1.727466557,1.743696743,420681,21531,94406,19293,113996
202103,AL,1,-18.14285714,-10.14285714,-12.28571429,-17,-23.14285714,8.142857143,120.3485714,2271,38,20354,,7.226733229,29.63370624,,,,1597,455,6657,538,1.634024571,1.6298686,439442,18761,87651,15992,103869
202104,AL,1,-17.57142857,-9.142857143,-12,-16.57142857,-19.42857143,7,121.7257143,1858,45,20354,,10.03362953,31.5246295,,,,1473.666667,333.6666667,7566,909,1.602421843,1.621911743,455582,16140,79523,12984,92710
202105,AL,1,-15.85714286,-6,-19.57142857,-16.85714286,-19.71428571,6.857142857,121.9785714,1589,28,20354,,13.1899941,29.09391229,,,,1393.666667,254.6666667,8513,947,1.318220929,1.326900471,471311,15729,83230,10541,93951
202106,AL,1,-15.71428571,-3.714285714,-18.71428571,-16.42857143,-19.42857143,7,125.8614286,1254,27,455097,125553,17.86721766,21.26927526,89.20263446,,,1343.666667,211.6666667,9242,729,1.094888329,1.107078271,479856,8545,77188,8342,85668
202107,AL,1,-23.42857143,-9.142857143,-30.28571429,-25,-28.71428571,12.42857143,111.55,957,19,545431,192304,22.3372577,19.03213623,87.54249614,,,1260.666667,138,9590,348,1.192341957,1.150018243,485986,6130,56653,5879,62619
202108,AL,1,-9.571428571,-3,3.142857143,-7.142857143,-16.14285714,5.285714286,135.9957143,747,41,643208,278985,25.87376979,17.6372534,86.65235787,,,1258.333333,138.3333333,9930,340,0.9721004429,0.9550138714,492683,6697,78508,7586,86186
202109,AL,1,-7,0,-0.2857142857,-5,-17,5,139.6828571,577,20,721109,374826,27.72663466,12.48664599,85.4620959,39.64424244,,1125.333333,31.33333333,10149,221,1.3355902,1.325988014,499411,6728,57245,3739,61036
202110,AL,1,-4.428571429,1.285714286,21.14285714,-1.285714286,-16.85714286,3.857142857,145.1066667,470,19,841394,459636,31.86324769,11.32600333,84.2463284,42.56347669,,1154.333333,52,10327,180,1.116859586,1.103412271,503305,3894,55213,3365,58617
202111,AL,1,0,3,6.428571429,3.142857143,-18.71428571,4.571428571,157.6057143,526,22,960539,521265,38.1237821,10.95659767,84.5793143,41.84709934,,1033,0,10436,109,0.8803530714,0.8920052857,511087,7782,49501,2741,52290
202112,AL,1,-1.428571429,0.8571428571,11,3.285714286,-20.42857143,4.571428571,157.1942857,470,17,1098597,591616,43.03097437,13.0353271,83.81964073,43.27298029,,1165,76,10526,90,0.9214353571,0.9109797143,514072,2985,46667,2807,49521
202113,AL,1,2,6.571428571,12.85714286,6.285714286,-21,4,163.6871429,401,11,1234131,662683,49.63599043,10.78597704,82.95610861,42.64642047,,1084.666667,15.33333333,10637,113,0.8421071714,0.8870317571,516615,2543,42663,2659,45368
202114,AL,1,0.5714285714,4.428571429,23.14285714,8.142857143,-19.42857143,3.285714286,162.2857143,381,18,1371201,745539,54.50794923,14.85545757,82.3081861,45.28426576,,1191.333333,113.3333333,10712,75,0.9478158429,0.8018415429,518588,1973,40717,2408,43164
202115,AL,1,1.714285714,4.142857143,23.42857143,6.142857143,-16.85714286,2.857142857,159.6628571,367,19,1476162,861729,59.96367186,14.60299157,81.35653343,45.34052334,,1155.666667,85.66666667,10790,78,0.8439572571,0.9715344143,522131,3543,41913,2734,44687
202116,AL,1,-0.5714285714,4.285714286,20.28571429,5.714285714,-17,3.571428571,156.53,467,32,1543544,980637,64.96189117,6.882998529,76.50653637,44.75786211,,1093,34,10851,61,0.9041591571,0.8996112571,525898,3767,45461,3500,49103
202117,AL,1,1.714285714,6.428571429,32.71428571,10.57142857,-16.71428571,2.285714286,164.5185714,403,19,1599130,1085063,65.70392311,9.5873561,75.92141904,44.69969239,,1176.666667,122.6666667,10913,62,1.236301229,1.214749686,528309,2411,41888,2803,44752
202118,AL,1,0.5714285714,9.428571429,18.14285714,8,-17.14285714,2.714285714,161.6328571,461,9,1649688,1179138,67.7754887,10.5957301,73.62914679,45.03521993,,1135,93,10978,65,0.8925884714,0.8280344714,530744,2435,41081,3049,44190
202119,AL,1,-1,9.714285714,23.57142857,10,-17.57142857,2.857142857,159.3457143,493,19,1697289,1256553,68.22250917,11.59141753,71.54120023,45.24967149,,1078.333333,40.33333333,11038,60,1.196446743,1.2783483,539829,9085,39678,2611,42371
202120,AL,1,0.8571428571,9.571428571,34.28571429,11.14285714,-15.57142857,2.285714286,169.3228571,363,15,1736645,1300254,67.55648084,13.47521392,64.10350956,48.21912967,,1078.333333,47.33333333,11112,74,0.8224236714,0.8184004,541928,2099,37104,2250,39409
202121,AL,1,2.285714286,11.71428571,32.42857143,14.14285714,-18.57142857,3,178.0342857,344,16,1765515,1330929,69.74385594,9.8974477,57.36814117,49.08671043,,1069,45,11146,34,1.347025671,1.293690871,543405,1477,33114,1954,35134
202122,AL,1,-1.142857143,11,38.28571429,12.42857143,-25.57142857,4.857142857,174.1328571,272,20,1772245,1338349,68.50910116,11.09521971,50.15513351,50.5875477,,1073.666667,53.66666667,11198,52,1.255367857,1.275141171,545585,2180,27638,1449,29129
202123,AL,1,-1.428571429,7.857142857,16.57142857,11.85714286,-18.42857143,4.714285714,178.3671429,216,19,1805486,1378741,69.6434236,12.50330699,47.30377496,50.66010336,,1099.666667,85.66666667,11266,68,0.7579739143,0.7538189143,547323,1738,29104,1332,30504
202124,AL,1,-0.5714285714,9.285714286,27.42857143,12.57142857,-19.57142857,3.857142857,180.6571429,185,20,1909005,1447746,71.22163256,6.033747929,42.27232697,49.16975434,,1127,119,11306,40,0.5759991,0.6543445143,548657,1334,21570,958,22572
202125,AL,1,-1.571428571,8,28.42857143,12.85714286,-18.57142857,3.714285714,181.8828571,206,13,1933773,1465914,71.24102496,8.2649193,37.98062629,50.78447401,,1062,56,11336,30,0.7499449429,0.7770289571,549934,1277,26855,1480,28412
